pageid,ns,title,index,coordinates,imagerepository,imageinfo,coordinates.1.lat,coordinates.1.lon,coordinates.1.primary,coordinates.1.bearing,query_lat,query_lon,radius
3605769,6,File:Zichen-Zussen-Bolder - Sint-Pieter en Laurentiuskerk.jpg,-1,"[{'lat': 50.79156, 'lon': 5.62047, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
3605815,6,File:Zichen-Zussen-Bolder - Sint-Genovevakerk.jpg,0,"[{'lat': 50.79785, 'lon': 5.63335, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
7821297,6,File:Kanne Bridge 1.JPG,1,"[{'lat': 50.77666667, 'lon': 5.67027778, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8122156,6,File:Solenopsis fugax casent0173182 dorsal 2.jpg,2,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8123468,6,File:Lasius jensi casent0172739 head 1.jpg,3,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8124974,6,File:Solenopsis fugax casent0173182 dorsal 1.jpg,4,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8125118,6,File:Lasius jensi casent0172739 label 1.jpg,5,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8128249,6,File:Lasius jensi casent0172739 dorsal 1.jpg,6,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8136715,6,File:Solenopsis fugax casent0173182 label 1.jpg,7,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8148071,6,File:Solenopsis fugax casent0173182 profile 1.jpg,8,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8150539,6,File:Lasius sabularum casent0172758 label 1.jpg,9,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8153161,6,File:Lasius sabularum casent0172758 head 1.jpg,10,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8154039,6,File:Lasius sabularum casent0172758 dorsal 1.jpg,11,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8154979,6,File:Lasius sabularum casent0172758 profile 1.jpg,12,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8158569,6,File:Solenopsis fugax casent0173182 head 1.jpg,13,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8159929,6,File:Lasius jensi casent0172739 profile 1.jpg,14,"[{'lat': 50.7794, 'lon': 5.68056, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
8619782,6,File:M41 Walker Buldogg Eben Emael.JPG,15,"[{'lat': 50.79638889, 'lon': 5.67333333, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
10107964,6,File:OursinFossile Lixhe Maastrichtien juin2006.jpg,16,"[{'lat': 50.7593459, 'lon': 5.6532383, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
15354815,6,File:Usine CBR depuis la Montagne Saint PIerre.jpg,17,"[{'lat': 50.770001, 'lon': 5.667936, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
15354816,6,File:Montagne Saint Pierre.jpg,18,"[{'lat': 50.76973, 'lon': 5.66774798, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
15578944,6,File:Bassenge-Tumulus van Emael (1).JPG,19,"[{'lat': 50.78918611, 'lon': 5.67596944, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Bassenge-Tumulus_van_Emael_%281%29.JPG/320px-Bassenge-Tumulus_van_Emael_%281%29.JPG', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Bassenge-Tumulus_van_Emael_%281%29.JPG/480px-Bassenge-Tumulus_van_Emael_%281%29.JPG', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Bassenge-Tumulus_van_Emael_%281%29.JPG/640px-Bassenge-Tumulus_van_Emael_%281%29.JPG'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/2/27/Bassenge-Tumulus_van_Emael_%281%29.JPG', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Bassenge-Tumulus_van_Emael_(1).JPG', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=15578944'}]",,,,,50.780411024272375,5.618279579480479,5000
15578947,6,File:Bassenge-Tumulus van Emael (2).JPG,20,"[{'lat': 50.78918611, 'lon': 5.67596944, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Bassenge-Tumulus_van_Emael_%282%29.JPG/320px-Bassenge-Tumulus_van_Emael_%282%29.JPG', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Bassenge-Tumulus_van_Emael_%282%29.JPG/480px-Bassenge-Tumulus_van_Emael_%282%29.JPG', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Bassenge-Tumulus_van_Emael_%282%29.JPG/640px-Bassenge-Tumulus_van_Emael_%282%29.JPG'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/6/68/Bassenge-Tumulus_van_Emael_%282%29.JPG', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Bassenge-Tumulus_van_Emael_(2).JPG', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=15578947'}]",,,,,50.780411024272375,5.618279579480479,5000
15578949,6,File:Bassenge-Tumulus van Emael (4).JPG,21,"[{'lat': 50.78975, 'lon': 5.67531944, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Bassenge-Tumulus_van_Emael_%284%29.JPG/320px-Bassenge-Tumulus_van_Emael_%284%29.JPG', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Bassenge-Tumulus_van_Emael_%284%29.JPG/480px-Bassenge-Tumulus_van_Emael_%284%29.JPG', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Bassenge-Tumulus_van_Emael_%284%29.JPG/640px-Bassenge-Tumulus_van_Emael_%284%29.JPG'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/9/90/Bassenge-Tumulus_van_Emael_%284%29.JPG', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Bassenge-Tumulus_van_Emael_(4).JPG', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=15578949'}]",,,,,50.780411024272375,5.618279579480479,5000
15578951,6,File:Bassenge-Tumulus van Emael (5).JPG,22,"[{'lat': 50.78975, 'lon': 5.67526111, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Bassenge-Tumulus_van_Emael_%285%29.JPG/320px-Bassenge-Tumulus_van_Emael_%285%29.JPG', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Bassenge-Tumulus_van_Emael_%285%29.JPG/480px-Bassenge-Tumulus_van_Emael_%285%29.JPG', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Bassenge-Tumulus_van_Emael_%285%29.JPG/640px-Bassenge-Tumulus_van_Emael_%285%29.JPG'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Bassenge-Tumulus_van_Emael_%285%29.JPG', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Bassenge-Tumulus_van_Emael_(5).JPG', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=15578951'}]",,,,,50.780411024272375,5.618279579480479,5000
15578952,6,File:Bassenge-Tumulus van Emael (3).JPG,23,"[{'lat': 50.78935833, 'lon': 5.67572222, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Bassenge-Tumulus_van_Emael_%283%29.JPG/320px-Bassenge-Tumulus_van_Emael_%283%29.JPG', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Bassenge-Tumulus_van_Emael_%283%29.JPG/480px-Bassenge-Tumulus_van_Emael_%283%29.JPG', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Bassenge-Tumulus_van_Emael_%283%29.JPG/640px-Bassenge-Tumulus_van_Emael_%283%29.JPG'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/e/e9/Bassenge-Tumulus_van_Emael_%283%29.JPG', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Bassenge-Tumulus_van_Emael_(3).JPG', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=15578952'}]",,,,,50.780411024272375,5.618279579480479,5000
15578989,6,File:Bassenge-Groeve Marnebel (1).JPG,24,"[{'lat': 50.78975278, 'lon': 5.67525556, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Bassenge-Groeve_Marnebel_%281%29.JPG/320px-Bassenge-Groeve_Marnebel_%281%29.JPG', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Bassenge-Groeve_Marnebel_%281%29.JPG/480px-Bassenge-Groeve_Marnebel_%281%29.JPG', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Bassenge-Groeve_Marnebel_%281%29.JPG/640px-Bassenge-Groeve_Marnebel_%281%29.JPG'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/d/d3/Bassenge-Groeve_Marnebel_%281%29.JPG', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Bassenge-Groeve_Marnebel_(1).JPG', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=15578989'}]",,,,,50.780411024272375,5.618279579480479,5000
15578990,6,File:Bassenge-Groeve Marnebel (2).JPG,25,"[{'lat': 50.78975278, 'lon': 5.67525556, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Bassenge-Groeve_Marnebel_%282%29.JPG/320px-Bassenge-Groeve_Marnebel_%282%29.JPG', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Bassenge-Groeve_Marnebel_%282%29.JPG/480px-Bassenge-Groeve_Marnebel_%282%29.JPG', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Bassenge-Groeve_Marnebel_%282%29.JPG/640px-Bassenge-Groeve_Marnebel_%282%29.JPG'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/4/44/Bassenge-Groeve_Marnebel_%282%29.JPG', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Bassenge-Groeve_Marnebel_(2).JPG', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=15578990'}]",,,,,50.780411024272375,5.618279579480479,5000
15578992,6,File:Bassenge-Groeve Marnebel (3).JPG,26,"[{'lat': 50.78975278, 'lon': 5.67525556, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Bassenge-Groeve_Marnebel_%283%29.JPG/320px-Bassenge-Groeve_Marnebel_%283%29.JPG', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Bassenge-Groeve_Marnebel_%283%29.JPG/480px-Bassenge-Groeve_Marnebel_%283%29.JPG', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Bassenge-Groeve_Marnebel_%283%29.JPG/640px-Bassenge-Groeve_Marnebel_%283%29.JPG'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/a/a6/Bassenge-Groeve_Marnebel_%283%29.JPG', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Bassenge-Groeve_Marnebel_(3).JPG', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=15578992'}]",,,,,50.780411024272375,5.618279579480479,5000
15659043,6,File:Herderen-Tumulus van Herderen (De La Brassinnestraat) (1).JPG,27,"[{'lat': 50.80613611, 'lon': 5.56885833, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
15659044,6,File:Herderen-Tumulus van Herderen (De La Brassinnestraat) (2).JPG,28,"[{'lat': 50.80613611, 'lon': 5.56885833, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
18206369,6,"File:Eben Emael, kerk2 foto4 2011-03-25 17.04.JPG",29,"[{'lat': 50.79444444, 'lon': 5.66694444, 'primary': False}]",,,,,,,50.780411024272375,5.618279579480479,5000
18206370,6,"File:Eben Emael, kerk1 foto18 2011-03-25 17.17.JPG",30,"[{'lat': 50.78222222, 'lon': 5.65972222, 'primary': False}]",,,,,,,50.780411024272375,5.618279579480479,5000
23590196,6,"File:Herderen, de Sint Jan de Doperkerk RM36897 positie2 foto15 2012-06-17 15.02.JPG",31,"[{'lat': 50.80777778, 'lon': 5.57361111, 'primary': False}]",,,,,,,50.780411024272375,5.618279579480479,5000
37131114,6,File:5158.. - panoramio.jpg,32,"[{'lat': 50.760975, 'lon': 5.638905, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/5158.._-_panoramio.jpg/320px-5158.._-_panoramio.jpg', 'thumbwidth': 320, 'thumbheight': 256, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/5158.._-_panoramio.jpg/480px-5158.._-_panoramio.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/5158.._-_panoramio.jpg/640px-5158.._-_panoramio.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/5/51/5158.._-_panoramio.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:5158.._-_panoramio.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=37131114'}]",,,,,50.780411024272375,5.618279579480479,5000
39151424,6,File:La tombe.JPG,33,"[{'lat': 50.789778, 'lon': 5.675463, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
41652976,6,"File:Roclenge sur Geer, l'église Saint-Remy foto5 2015-04-14 14.10.jpg",34,"[{'lat': 50.75666667, 'lon': 5.59333333, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
41652978,6,"File:Bassenge, la chapelle du Vi Mosti foto2 2015-04-14 13.50.jpg",35,"[{'lat': 50.76361111, 'lon': 5.615, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Bassenge%2C_la_chapelle_du_Vi_Mosti_foto2_2015-04-14_13.50.jpg/320px-Bassenge%2C_la_chapelle_du_Vi_Mosti_foto2_2015-04-14_13.50.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Bassenge%2C_la_chapelle_du_Vi_Mosti_foto2_2015-04-14_13.50.jpg/480px-Bassenge%2C_la_chapelle_du_Vi_Mosti_foto2_2015-04-14_13.50.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Bassenge%2C_la_chapelle_du_Vi_Mosti_foto2_2015-04-14_13.50.jpg/640px-Bassenge%2C_la_chapelle_du_Vi_Mosti_foto2_2015-04-14_13.50.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Bassenge%2C_la_chapelle_du_Vi_Mosti_foto2_2015-04-14_13.50.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Bassenge,_la_chapelle_du_Vi_Mosti_foto2_2015-04-14_13.50.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=41652978'}]",,,,,50.780411024272375,5.618279579480479,5000
47750799,6,"File:Zussen, de Sint Genovevakerk oeg37073 foto2 2015-04-14 12.53.jpg",36,"[{'lat': 50.79785, 'lon': 5.63335, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
54337195,6,"File:Albert Canal near Loën, Belgium. Canal Albert près de Loën - panoramio.jpg",37,"[{'lat': 50.7678072, 'lon': 5.6791238, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Albert_Canal_near_Lo%C3%ABn%2C_Belgium._Canal_Albert_pr%C3%A8s_de_Lo%C3%ABn_-_panoramio.jpg/320px-Albert_Canal_near_Lo%C3%ABn%2C_Belgium._Canal_Albert_pr%C3%A8s_de_Lo%C3%ABn_-_panoramio.jpg', 'thumbwidth': 320, 'thumbheight': 211, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Albert_Canal_near_Lo%C3%ABn%2C_Belgium._Canal_Albert_pr%C3%A8s_de_Lo%C3%ABn_-_panoramio.jpg/480px-Albert_Canal_near_Lo%C3%ABn%2C_Belgium._Canal_Albert_pr%C3%A8s_de_Lo%C3%ABn_-_panoramio.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Albert_Canal_near_Lo%C3%ABn%2C_Belgium._Canal_Albert_pr%C3%A8s_de_Lo%C3%ABn_-_panoramio.jpg/640px-Albert_Canal_near_Lo%C3%ABn%2C_Belgium._Canal_Albert_pr%C3%A8s_de_Lo%C3%ABn_-_panoramio.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Albert_Canal_near_Lo%C3%ABn%2C_Belgium._Canal_Albert_pr%C3%A8s_de_Lo%C3%ABn_-_panoramio.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Albert_Canal_near_Lo%C3%ABn,_Belgium._Canal_Albert_pr%C3%A8s_de_Lo%C3%ABn_-_panoramio.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=54337195'}]",,,,,50.780411024272375,5.618279579480479,5000
56565632,6,File:Watertoren Millen - panoramio.jpg,38,"[{'lat': 50.816063, 'lon': 5.622983, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
56565814,6,File:Eben-Emael - panoramio.jpg,39,"[{'lat': 50.782734, 'lon': 5.666456, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
56565840,6,File:Eben-Emael - panoramio (1).jpg,40,"[{'lat': 50.794509, 'lon': 5.667948, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
56565853,6,File:Eben-Emael - panoramio (2).jpg,41,"[{'lat': 50.781168, 'lon': 5.666987, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
56565860,6,File:Eben-Emael - panoramio (3).jpg,42,"[{'lat': 50.781143, 'lon': 5.666983, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
56565871,6,File:Eben-Emael - panoramio (4).jpg,43,"[{'lat': 50.778572, 'lon': 5.670726, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
56565878,6,File:Wezet - panoramio.jpg,44,"[{'lat': 50.778786, 'lon': 5.680533, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
56565889,6,File:Wezet - panoramio (1).jpg,45,"[{'lat': 50.779207, 'lon': 5.680854, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
56565898,6,File:Wezet - panoramio (2).jpg,46,"[{'lat': 50.779605, 'lon': 5.681462, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
56565910,6,File:Wezet - panoramio (3).jpg,47,"[{'lat': 50.780015, 'lon': 5.682053, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
61381362,6,File:Val-Meer-Kwartjesboom (3).jpg,48,"[{'lat': 50.793657, 'lon': 5.594144, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
61381363,6,File:Val-Meer-Kwartjesboom (1).jpg,49,"[{'lat': 50.793718, 'lon': 5.594434, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
61381364,6,File:Val-Meer-Kwartjesboom (2).jpg,50,"[{'lat': 50.793678, 'lon': 5.594219, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
61381365,6,File:Val-Meer-Kwartjesboom (4).jpg,51,"[{'lat': 50.793637, 'lon': 5.594069, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
61381366,6,File:Val-Meer-Kwartjesboom (5).jpg,52,"[{'lat': 50.793637, 'lon': 5.594069, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
61381367,6,File:Val-Meer-Kwartjesboom (6).jpg,53,"[{'lat': 50.793678, 'lon': 5.594219, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
61381417,6,File:Val-Meer-Onze-Lieve-Vrouwekapel (2).jpg,54,"[{'lat': 50.792938, 'lon': 5.591269, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
61381418,6,File:Val-Meer-Onze-Lieve-Vrouwekapel (1).jpg,55,"[{'lat': 50.792938, 'lon': 5.591269, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
61381552,6,File:Val-Meer-Sint-Severinuskapel (1).jpg,56,"[{'lat': 50.791997, 'lon': 5.588087, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
61381553,6,File:Val-Meer-Sint-Severinuskapel (2).jpg,57,"[{'lat': 50.791997, 'lon': 5.588087, 'primary': True}]",,,,,,,50.780411024272375,5.618279579480479,5000
