pageid,ns,title,index,coordinates,imagerepository,imageinfo,coordinates.1.lat,coordinates.1.lon,coordinates.1.primary,coordinates.1.bearing,query_lat,query_lon,radius
35396232,6,File:Château de Warroux (de la cour interne) - ANS - Belgique.JPG,29,"[{'lat': 50.682238, 'lon': 5.492915, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Ch%C3%A2teau_de_Warroux_%28de_la_cour_interne%29_-_ANS_-_Belgique.JPG/320px-Ch%C3%A2teau_de_Warroux_%28de_la_cour_interne%29_-_ANS_-_Belgique.JPG', 'thumbwidth': 320, 'thumbheight': 480, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Ch%C3%A2teau_de_Warroux_%28de_la_cour_interne%29_-_ANS_-_Belgique.JPG/480px-Ch%C3%A2teau_de_Warroux_%28de_la_cour_interne%29_-_ANS_-_Belgique.JPG', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Ch%C3%A2teau_de_Warroux_%28de_la_cour_interne%29_-_ANS_-_Belgique.JPG/640px-Ch%C3%A2teau_de_Warroux_%28de_la_cour_interne%29_-_ANS_-_Belgique.JPG'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Ch%C3%A2teau_de_Warroux_%28de_la_cour_interne%29_-_ANS_-_Belgique.JPG', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Ch%C3%A2teau_de_Warroux_(de_la_cour_interne)_-_ANS_-_Belgique.JPG', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=35396232'}]",,,,,50.716847144862456,5.518089113176313,5000
35396234,6,File:Château de Waroux (Parc) - Ans - Belgique.JPG,30,"[{'lat': 50.682238, 'lon': 5.492915, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Ch%C3%A2teau_de_Waroux_%28Parc%29_-_Ans_-_Belgique.JPG/320px-Ch%C3%A2teau_de_Waroux_%28Parc%29_-_Ans_-_Belgique.JPG', 'thumbwidth': 320, 'thumbheight': 213, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Ch%C3%A2teau_de_Waroux_%28Parc%29_-_Ans_-_Belgique.JPG/480px-Ch%C3%A2teau_de_Waroux_%28Parc%29_-_Ans_-_Belgique.JPG', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Ch%C3%A2teau_de_Waroux_%28Parc%29_-_Ans_-_Belgique.JPG/639px-Ch%C3%A2teau_de_Waroux_%28Parc%29_-_Ans_-_Belgique.JPG'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/2/21/Ch%C3%A2teau_de_Waroux_%28Parc%29_-_Ans_-_Belgique.JPG', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Ch%C3%A2teau_de_Waroux_(Parc)_-_Ans_-_Belgique.JPG', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=35396234'}]",,,,,50.716847144862456,5.518089113176313,5000
37131148,6,File:5541.310408 - panoramio.jpg,31,"[{'lat': 50.74687, 'lon': 5.557194, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/5541.310408_-_panoramio.jpg/320px-5541.310408_-_panoramio.jpg', 'thumbwidth': 320, 'thumbheight': 243, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/5541.310408_-_panoramio.jpg/480px-5541.310408_-_panoramio.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/2/2f/5541.310408_-_panoramio.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/2/2f/5541.310408_-_panoramio.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:5541.310408_-_panoramio.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=37131148'}]",,,,,50.716847144862456,5.518089113176313,5000
40948027,6,File:Puits de Juprelle.jpg,32,"[{'lat': 50.71055, 'lon': 5.52718, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
41115875,6,File:Fexhe Slins Rue Toussaint Watertoren.JPG,33,"[{'lat': 50.713601, 'lon': 5.580689, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Fexhe_Slins_Rue_Toussaint_Watertoren.JPG/320px-Fexhe_Slins_Rue_Toussaint_Watertoren.JPG', 'thumbwidth': 320, 'thumbheight': 427, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Fexhe_Slins_Rue_Toussaint_Watertoren.JPG/480px-Fexhe_Slins_Rue_Toussaint_Watertoren.JPG', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Fexhe_Slins_Rue_Toussaint_Watertoren.JPG/640px-Fexhe_Slins_Rue_Toussaint_Watertoren.JPG'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/5/58/Fexhe_Slins_Rue_Toussaint_Watertoren.JPG', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Fexhe_Slins_Rue_Toussaint_Watertoren.JPG', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=41115875'}]",,,,,50.716847144862456,5.518089113176313,5000
41116493,6,File:Liers Chaussee Brunehault Watertoren.JPG,34,"[{'lat': 50.688749, 'lon': 5.569848, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
46172480,6,File:Mémorial bataille de Rocourt.jpg,35,"[{'lat': 50.74166, 'lon': 5.55359, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
47805172,6,"File:Fexhe-Slins, église Saint-Remacle foto3 2015-04-14 15.12.jpg",36,"[{'lat': 50.72194444, 'lon': 5.57111111, 'primary': False}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Fexhe-Slins%2C_%C3%A9glise_Saint-Remacle_foto3_2015-04-14_15.12.jpg/320px-Fexhe-Slins%2C_%C3%A9glise_Saint-Remacle_foto3_2015-04-14_15.12.jpg', 'thumbwidth': 320, 'thumbheight': 429, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Fexhe-Slins%2C_%C3%A9glise_Saint-Remacle_foto3_2015-04-14_15.12.jpg/480px-Fexhe-Slins%2C_%C3%A9glise_Saint-Remacle_foto3_2015-04-14_15.12.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Fexhe-Slins%2C_%C3%A9glise_Saint-Remacle_foto3_2015-04-14_15.12.jpg/640px-Fexhe-Slins%2C_%C3%A9glise_Saint-Remacle_foto3_2015-04-14_15.12.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Fexhe-Slins%2C_%C3%A9glise_Saint-Remacle_foto3_2015-04-14_15.12.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Fexhe-Slins,_%C3%A9glise_Saint-Remacle_foto3_2015-04-14_15.12.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=47805172'}]",,,,,50.716847144862456,5.518089113176313,5000
47805176,6,"File:Liers, église Saint Remy oeg62051-CLT-0008-01 foto4 2015-04-14 15.54.jpg",37,"[{'lat': 50.69333333, 'lon': 5.56361111, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
48553496,6,"File:Vallée du Geer, vue de Glons - panoramio.jpg",38,"[{'lat': 50.747311, 'lon': 5.554973, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
48553510,6,"File:Glons, Place de Brus - panoramio.jpg",39,"[{'lat': 50.74743, 'lon': 5.554249, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
50210925,6,File:2016 Tour of Belgium (stage 4) (28375671815).jpg,40,"[{'lat': 50.76122778, 'lon': 5.50749167, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/1/12/2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28375671815).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210925'}]",,,,,50.716847144862456,5.518089113176313,5000
50210926,6,File:2016 Tour of Belgium (stage 4) (28342145426).jpg,41,"[{'lat': 50.76122778, 'lon': 5.50751944, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/b/b8/2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28342145426).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210926'}]",,,,,50.716847144862456,5.518089113176313,5000
50210927,6,File:2016 Tour of Belgium (stage 4) (28375680385).jpg,42,"[{'lat': 50.761025, 'lon': 5.50748611, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/d/d7/2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28375680385).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210927'}]",,,,,50.716847144862456,5.518089113176313,5000
50210929,6,File:2016 Tour of Belgium (stage 4) (27759802313).jpg,43,"[{'lat': 50.76122778, 'lon': 5.50751944, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27759802313).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210929'}]",,,,,50.716847144862456,5.518089113176313,5000
50210933,6,File:2016 Tour of Belgium (stage 4) (28271794132).jpg,44,"[{'lat': 50.76122222, 'lon': 5.50755278, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/b/bf/2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28271794132).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210933'}]",,,,,50.716847144862456,5.518089113176313,5000
50210934,6,File:2016 Tour of Belgium (stage 4) (27758921194).jpg,45,"[{'lat': 50.76122778, 'lon': 5.50751944, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c9/2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27758921194).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210934'}]",,,,,50.716847144862456,5.518089113176313,5000
50210939,6,File:2016 Tour of Belgium (stage 4) (28271795902).jpg,46,"[{'lat': 50.76122778, 'lon': 5.50749167, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/f/fb/2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28271795902).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210939'}]",,,,,50.716847144862456,5.518089113176313,5000
50210943,6,File:2016 Tour of Belgium (stage 4) (27758918074).jpg,47,"[{'lat': 50.76122222, 'lon': 5.50755278, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/b/b0/2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27758918074).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210943'}]",,,,,50.716847144862456,5.518089113176313,5000
50210945,6,File:2016 Tour of Belgium (stage 4) (27759799453).jpg,48,"[{'lat': 50.76126111, 'lon': 5.50735833, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/2/2b/2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27759799453).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210945'}]",,,,,50.716847144862456,5.518089113176313,5000
50210947,6,File:2016 Tour of Belgium (stage 4) (27759797923).jpg,49,"[{'lat': 50.761025, 'lon': 5.50748611, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/8/8b/2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27759797923).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210947'}]",,,,,50.716847144862456,5.518089113176313,5000
50210948,6,File:2016 Tour of Belgium (stage 4) (28092928480).jpg,50,"[{'lat': 50.76092778, 'lon': 5.50746389, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/3/3a/2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28092928480).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210948'}]",,,,,50.716847144862456,5.518089113176313,5000
50210950,6,File:2016 Tour of Belgium (stage 4) (28342139006).jpg,51,"[{'lat': 50.76126111, 'lon': 5.50735833, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/7/74/2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28342139006).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210950'}]",,,,,50.716847144862456,5.518089113176313,5000
50210952,6,File:2016 Tour of Belgium (stage 4) (28271788652).jpg,52,"[{'lat': 50.76099722, 'lon': 5.50743889, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/b/ba/2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28271788652).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210952'}]",,,,,50.716847144862456,5.518089113176313,5000
50210953,6,File:2016 Tour of Belgium (stage 4) (27758915654).jpg,53,"[{'lat': 50.761025, 'lon': 5.50748611, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/0/07/2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27758915654).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210953'}]",,,,,50.716847144862456,5.518089113176313,5000
50210956,6,File:2016 Tour of Belgium (stage 4) (28271799402).jpg,54,"[{'lat': 50.76122778, 'lon': 5.50751944, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c4/2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28271799402).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210956'}]",,,,,50.716847144862456,5.518089113176313,5000
