image_path,predicted_score
data/processed/wikimedia_commons/images/NO/ns6/2877/File:Norwegen Børselva P1290557.jpeg,4.664282
data/processed/wikimedia_commons/images/UK/ns6/1867/File:Stone wall running through new forestry plantation - geograph.org.uk - 566754.jpeg,4.2886977
data/processed/wikimedia_commons/images/IT/ns6/2655/File:Pare d'essere ....in Alta Montagna - panoramio.jpeg,4.3855476
data/processed/wikimedia_commons/images/HR/ns6/24/File:Korčula 2009 - panoramio (26).jpeg,4.0147495
data/processed/wikimedia_commons/images/MK/ns6/55/File:Vodočko1.jpeg,4.5451317
data/processed/wikimedia_commons/images/IS/ns6/43/File:Puffinus puffinus -Iceland -flying-6 (2).jpeg,4.3787146
data/processed/wikimedia_commons/images/TR/ns6/1602/File:CAPPADOCIA Göreme National Park and the Rock Sites. World Heritage List. Turkey.jpeg,4.4823427
data/processed/wikimedia_commons/images/IT/ns6/2574/File:Panorama verso Nord - panoramio.jpeg,4.0377984
data/processed/wikimedia_commons/images/FR/ns6/19035/File:2015-11-29 11-30-25 course-des-forts-meroux.jpeg,4.3729095
data/processed/wikimedia_commons/images/DE/ns6/5360/File:20240523.Gauernitzer Elbinsel.-062.jpeg,4.58599
"data/processed/wikimedia_commons/images/DE/ns6/1184/File:Gert Fabritius, vor Anker bei dem Museums Radweg, Würm.Rad.Weg - Heckengäu Natur Nah, Skulpturenweg, Sculptoura, Kunst in der Natur - panoramio.jpeg",4.262913
data/processed/wikimedia_commons/images/FR/ns6/1573/File:Fraissé des Corbières.jpeg,4.2181535
data/processed/wikimedia_commons/images/RS/ns6/169/File:Klisura Trešnjice 14.jpeg,4.7501335
data/processed/wikimedia_commons/images/FR/ns6/7973/File:Wait for me! (Unsplash).jpeg,4.5984697
"data/processed/wikimedia_commons/images/IT/ns6/464/File:Erula, panorama (04).jpeg",4.443007
data/processed/wikimedia_commons/images/DE/ns6/2184/File:Landappbw 246924 1818 Burgruine Strahlenburg Schriesheim.jpeg,4.1360965
"data/processed/wikimedia_commons/images/IT/ns6/2112/File:38086 Pinzolo, Province of Trento, Italy - panoramio.jpeg",4.204927
data/processed/wikimedia_commons/images/DE/ns6/943/File:2022 ICF Canoe Slalom World Championships - Lea Baldoni - Canada - by 2eight - 9SC4939.jpeg,4.0153275
data/processed/wikimedia_commons/images/UK/ns6/2265/File:Ruin and Coignafeuinternich Track over River Findhorn - geograph.org.uk - 1182838.jpeg,4.535467
data/processed/wikimedia_commons/images/EL/ns6/312/File:Ηλεια -Πελοποννησος - panoramio.jpeg,4.17999
data/processed/wikimedia_commons/images/CZ/ns6/2324/File:Černá voda nad Novými Hamry (1).jpeg,4.0413895
data/processed/wikimedia_commons/images/NO/ns6/169/File:Troll Patrol - panoramio.jpeg,4.6751547
data/processed/wikimedia_commons/images/UK/ns6/1972/File:Jura shoreline at Craighouse - geograph.org.uk - 2791793.jpeg,4.77369
data/processed/wikimedia_commons/images/HR/ns6/31/File:Fährhafen Vis in Kroatien (48693491533).jpeg,4.5492086
"data/processed/wikimedia_commons/images/SI/ns6/129/File:Spodnji Martuljkov, Eslovènia (agost 2013) - panoramio (1).jpeg",4.2501183
data/processed/wikimedia_commons/images/UK/ns6/152/File:Imagine the forces involved^ - geograph.org.uk - 4361290.jpeg,4.7001057
data/processed/wikimedia_commons/images/UK/ns6/619/File:Lake view - geograph.org.uk - 1470065.jpeg,4.107195
data/processed/wikimedia_commons/images/CZ/ns6/1595/File:Rybník Stružník 06.jpeg,4.053962
data/processed/wikimedia_commons/images/DE/ns6/3756/File:Stolzenburg Urft.jpeg,4.3087544
data/processed/wikimedia_commons/images/DE/ns6/7911/File:Am Strandbad Lanker See-6.jpeg,4.353615
data/processed/wikimedia_commons/images/FR/ns6/3114/File:Colombieres tour 2.jpeg,4.362834
data/processed/wikimedia_commons/images/ES/ns6/3858/File:Uribarri Kuartango-Iglesia 08.jpeg,4.3736444
data/processed/wikimedia_commons/images/CZ/ns6/180/File:Tůně u Špačků 04.jpeg,4.14538
data/processed/wikimedia_commons/images/ME/ns6/4/File:Свјетлопис заласка Сунца у Бару.jpeg,4.331843
data/processed/wikimedia_commons/images/SE/ns6/1828/File:Sandudden sommaren 2010.jpeg,4.45173
data/processed/wikimedia_commons/images/BG/ns6/524/File:Broken Wave (120568657).jpeg,4.9417005
data/processed/wikimedia_commons/images/PL/ns6/2057/File:Watra 2004 - miejsce pamięci wypędzonym - panoramio.jpeg,4.112869
data/processed/wikimedia_commons/images/UK/ns6/123/File:Heathland Pond near Pompey's Corner - geograph.org.uk - 28701.jpeg,4.112523
data/processed/wikimedia_commons/images/CH/ns6/287/File:Breil-Brigels richting Val Frisal. (actm) 51.jpeg,4.1434755
data/processed/wikimedia_commons/images/FR/ns6/8351/File:Vestiges Château Apchon 2016.jpeg,4.2935114
"data/processed/wikimedia_commons/images/NL/ns6/253/File:Pegomya spec. (Anthomyiidae) - (larva), Doorwerth, the Netherlands - 2.jpeg",4.0867867
data/processed/wikimedia_commons/images/FR/ns6/4175/File:Chapelle Saint Sixte (169711203).jpeg,4.536195
data/processed/wikimedia_commons/images/CZ/ns6/1270/File:Skalka - odraz.jpeg,4.101891
data/processed/wikimedia_commons/images/FR/ns6/17901/File:Étaules (21) Combe au Prau - 06.jpeg,4.38394
data/processed/wikimedia_commons/images/IT/ns6/173/File:Cefalù (39550496791).jpeg,4.319977
"data/processed/wikimedia_commons/images/HR/ns6/101/File:Bouncy castle in the sea at Kolovare beach in Zadar, Croatia (48670415427).jpeg",4.3098803
data/processed/wikimedia_commons/images/IE/ns6/127/File:Saddle Hill - geograph.org.uk - 773462.jpeg,4.1079807
data/processed/wikimedia_commons/images/ES/ns6/4141/File:584-Ventana de piedra - Flickr - jl.cernadas.jpeg,4.4334574
data/processed/wikimedia_commons/images/UK/ns6/2112/File:Largo Law viewed across Shell Bay - geograph.org.uk - 1800983.jpeg,4.337208
data/processed/wikimedia_commons/images/UK/ns6/2398/File:Hill Track - geograph.org.uk - 200034.jpeg,4.1824865
data/processed/wikimedia_commons/images/AT/ns6/349/File:Naturschutzgebiet Zeller See in spring 2011 (3).jpeg,4.4926295
data/processed/wikimedia_commons/images/DE/ns6/7533/File:Staustufe Lehmen Mosel (51024434693).jpeg,4.41999
data/processed/wikimedia_commons/images/FR/ns6/40516/File:Normandy '10- Saint-Vaast-la-Hougue (4827691567).jpeg,4.473755
"data/processed/wikimedia_commons/images/IT/ns6/1507/File:Paolo Monti - Servizio fotografico (Villadeati, 1975) - BEIC 6355472.jpeg",4.392338
data/processed/wikimedia_commons/images/IS/ns6/236/File:Lava Flows at Hengifoss in Iceland.jpeg,4.0181704
data/processed/wikimedia_commons/images/EL/ns6/34/File:Пещеры на склоне. Maronia. Lasithi. Crete. Greece. Июль 2013 - panoramio.jpeg,4.370956
data/processed/wikimedia_commons/images/UK/ns6/2150/File:Fishnish.jpeg,4.1049128
data/processed/wikimedia_commons/images/SK/ns6/323/File:Kráľova hoľa - pred búrkou - panoramio.jpeg,4.5093455
data/processed/wikimedia_commons/images/SK/ns6/425/File:Kohútka směrem na Nový Hrozenkov - View from Kohutka to Novy Hrozenkov - panoramio.jpeg,4.819231
data/processed/wikimedia_commons/images/DE/ns6/189/File:Blick vom Beichelstein - geo.hlipp.de - 24005.jpeg,4.288069
data/processed/wikimedia_commons/images/FR/ns6/12014/File:Rochers de Leschaux @ Saint-Pierre-en-Faucigny (51032382501).jpeg,4.74385
data/processed/wikimedia_commons/images/UK/ns6/1641/File:The shoreline near Silecroft - geograph.org.uk - 3586503.jpeg,4.2192783
data/processed/wikimedia_commons/images/NL/ns6/2025/File:Kasteel Heeswijk Panorama in HDR.jpeg,4.0506353
"data/processed/wikimedia_commons/images/UK/ns6/1881/File:Cliffs, Downhill (1) - geograph.org.uk - 3081847.jpeg",4.8375893
data/processed/wikimedia_commons/images/PL/ns6/2503/File:JEZIORKO-TZW.SUCHAR. - panoramio.jpeg,4.280371
data/processed/wikimedia_commons/images/SK/ns6/178/File:Očová - potok Hučava -1.jpeg,4.0305552
data/processed/wikimedia_commons/images/ES/ns6/2183/File:Pineda de Santa Cristina P1250383.jpeg,4.323516
data/processed/wikimedia_commons/images/AT/ns6/255/File:Roßbachalm 03.jpeg,4.9428034
data/processed/wikimedia_commons/images/FR/ns6/30201/File:Granville - Vue depuis la promenade du Roc (2).jpeg,4.356307
"data/processed/wikimedia_commons/images/DK/ns6/63/File:Møns Klint (Cliffs) - Store Klinteskov, Borre, Denmark - August 13, 2021 02.jpeg",4.7823763
"data/processed/wikimedia_commons/images/BG/ns6/296/File:Pavel Banya, Bulgaria - panoramio (9).jpeg",4.032505
data/processed/wikimedia_commons/images/PT/ns6/487/File:Fortaleza de Valença (3870879624).jpeg,4.02246
data/processed/wikimedia_commons/images/AT/ns6/257/File:Alte Pfk St. Bartholomä 04.jpeg,4.0101075
data/processed/wikimedia_commons/images/FR/ns6/40953/File:Réduit sud contre-garde Roy 1.jpeg,4.164045
data/processed/wikimedia_commons/images/CY/ns6/2/File:Cyprus-Paphos-Castle-1447.jpeg,4.049023
data/processed/wikimedia_commons/images/IT/ns6/464/File:Chiaramonti - Chiesa di Santa Maria Maddalena (02).jpeg,4.0120044
data/processed/wikimedia_commons/images/IS/ns6/337/File:Iceland (19825387420).jpeg,4.5091047
data/processed/wikimedia_commons/images/ES/ns6/58/File:Francisco Santa Cruz 33.jpeg,4.1891766
data/processed/wikimedia_commons/images/UK/ns6/1137/File:Remnants of a Thor Missile Launch Pad - geograph.org.uk - 451443.jpeg,4.340579
data/processed/wikimedia_commons/images/FR/ns6/13784/File:La Tour-de-Peilz - panoramio (29).jpeg,4.127313
data/processed/wikimedia_commons/images/UK/ns6/1782/File:Grass and grorse - geograph.org.uk - 1539113.jpeg,4.630761
data/processed/wikimedia_commons/images/IT/ns6/287/File:Solarussa - Chiesa di San Gregorio (01).jpeg,4.1641774
data/processed/wikimedia_commons/images/DE/ns6/7572/File:Aerial image of the Stade airfield.jpeg,4.334284
data/processed/wikimedia_commons/images/UK/ns6/1236/File:Former railway line at Dowsdale Bank east of Crowland - geograph.org.uk - 2841002.jpeg,4.013652
"data/processed/wikimedia_commons/images/FR/ns6/40838/File:Pecquencourt - Terril n° 143, Germinies Sud (001).jpeg",4.115763
data/processed/wikimedia_commons/images/CH/ns6/214/File:Traces of Skiers on the north side of Piz Mez 1.jpeg,4.303841
data/processed/wikimedia_commons/images/FR/ns6/13011/File:Paysage entre Reculet Chaz Thoiry Ain 15.jpeg,4.849356
data/processed/wikimedia_commons/images/EL/ns6/1013/File:Σπήλαιο πηγών Αγγίτη (2).jpeg,4.3194103
data/processed/wikimedia_commons/images/UK/ns6/2093/File:Daisyworld - geograph.org.uk - 864456.jpeg,4.0333233
"data/processed/wikimedia_commons/images/CZ/ns6/1651/File:Jeseníky, údolí Moravice - panoramio (9).jpeg",4.1848874
data/processed/wikimedia_commons/images/HR/ns6/60/File:Grebaštica Croatia - panoramio (1).jpeg,4.9519033
data/processed/wikimedia_commons/images/FR/ns6/5450/File:12296 VIALA DU TARN 1 (10)COUDOLS.jpeg,4.370364
data/processed/wikimedia_commons/images/ES/ns6/68/File:At La Palma 2021 0816.jpeg,4.9640994
data/processed/wikimedia_commons/images/UK/ns6/853/File:Beacons View - geograph.org.uk - 520361.jpeg,4.8240023
data/processed/wikimedia_commons/images/ES/ns6/2340/File:2019 03 16 AIDA Barcelona (83).jpeg,4.315267
data/processed/wikimedia_commons/images/IE/ns6/390/File:County Meath - Knowth - 20170925110247.jpeg,4.4522905
data/processed/wikimedia_commons/images/PT/ns6/318/File:Praia Fluvial de Sandomil - Portugal (50331748127).jpeg,4.025277
data/processed/wikimedia_commons/images/UK/ns6/1863/File:Walking the Cliffs - geograph.org.uk - 2943247.jpeg,4.5670495
data/processed/wikimedia_commons/images/CY/ns6/6/File:009Zypern Amathus (14058232611).jpeg,4.835483
data/processed/wikimedia_commons/images/ES/ns6/2801/File:Rio Lima - Portugal (8463665874).jpeg,4.557417
data/processed/wikimedia_commons/images/UK/ns6/1829/File:Straid - geograph.org.uk - 435312.jpeg,4.5838327
data/processed/wikimedia_commons/images/DE/ns6/7256/File:Trompetenbaum Blumberg 2020-07-26 2.jpeg,4.0362654
"data/processed/wikimedia_commons/images/ES/ns6/1435/File:Some sort of farming at Soller, Mallorca - panoramio.jpeg",4.0395303
data/processed/wikimedia_commons/images/TR/ns6/3164/File:Cataktaki degirmenin koprusu by ismail soytekinoglu - panoramio.jpeg,4.403253
data/processed/wikimedia_commons/images/DK/ns6/215/File:Zealand 2017-12-09 (27578528869).jpeg,4.011347
data/processed/wikimedia_commons/images/IT/ns6/596/File:Lama Monachile.jpeg,4.341936
data/processed/wikimedia_commons/images/UK/ns6/1197/File:The southern slopes of Mynydd Enlli - geograph.org.uk - 904797.jpeg,4.871105
data/processed/wikimedia_commons/images/ES/ns6/317/File:Atlantis (25673844641).jpeg,4.0355153
data/processed/wikimedia_commons/images/FR/ns6/27993/File:Saint-Germain-sur-Meuse (Meuse) Carrière Solvay vue de Ourches-sur-Meuse (01).jpeg,4.26601
data/processed/wikimedia_commons/images/CZ/ns6/1275/File:View from nature reserve Čížov in spring 2017 (2).jpeg,4.184592
data/processed/wikimedia_commons/images/DE/ns6/3054/File:Meerfelder Maar. Naturschutzgebiet-9013.jpeg,4.3230343
"data/processed/wikimedia_commons/images/MT/ns6/1/File:Qrendi, Malta - panoramio (180).jpeg",4.997795
data/processed/wikimedia_commons/images/UK/ns6/2376/File:Summit of Beinn an Eoin - geograph.org.uk - 2199167.jpeg,4.4013615
data/processed/wikimedia_commons/images/FR/ns6/16096/File:BorNE.ENGE-SAVA.a-05.jpeg,4.119009
data/processed/wikimedia_commons/images/IT/ns6/1024/File:Rocca del Leone - Castiglione del Lago 22.jpeg,4.5146666
data/processed/wikimedia_commons/images/CZ/ns6/2115/File:Jezero Medard květen 2023 (09).jpeg,4.0683784
data/processed/wikimedia_commons/images/DE/ns6/7219/File:Stendal Marienkirche Steinkreuz II.jpeg,4.0065107
data/processed/wikimedia_commons/images/DE/ns6/1904/File:Shrubbery - Flickr - Stiller Beobachter.jpeg,4.170373
data/processed/wikimedia_commons/images/PL/ns6/735/File:Fajny widok z Fajnej Rybki.jpeg,4.2698755
data/processed/wikimedia_commons/images/UK/ns6/1589/File:Barnacre Reservoir from Barnacre Moor - geograph.org.uk - 717770.jpeg,4.226878
data/processed/wikimedia_commons/images/AT/ns6/231/File:Umhausen-Östen - Wallfahrtskirche Maria Schnee - V.jpeg,4.345478
data/processed/wikimedia_commons/images/CH/ns6/814/File:Dianthus superbus 101.jpeg,4.090312
data/processed/wikimedia_commons/images/PT/ns6/395/File:Porto (31772029116).jpeg,4.362527
data/processed/wikimedia_commons/images/ES/ns6/961/File:Islote frente a la isla de Portitxol - 52534626650.jpeg,4.5754795
data/processed/wikimedia_commons/images/FR/ns6/4505/File:Saint Rémy de Provence 3749 (28303026333).jpeg,4.093967
data/processed/wikimedia_commons/images/CH/ns6/559/File:The Ben Levin Group à Aarau 2019 (33466265978).jpeg,4.247157
data/processed/wikimedia_commons/images/UK/ns6/2193/File:Where the Burn of Glenmoye (AKA the Burn of Kinrive) meets with the River South Esk - geograph.org.uk - 2243364.jpeg,4.071821
data/processed/wikimedia_commons/images/CZ/ns6/1111/File:Celina-2014-04-20-ZidovskyHrbitov-Obr10.jpeg,4.0119014
data/processed/wikimedia_commons/images/SI/ns6/76/File:Kresniski Vrh Slovenia 4.jpeg,4.481328
data/processed/wikimedia_commons/images/DE/ns6/3886/File:Obermaßfeld 1986-08-28 07.jpeg,4.425274
data/processed/wikimedia_commons/images/ES/ns6/356/File:Ruta transcabrera (6) - panoramio (1).jpeg,4.6751485
data/processed/wikimedia_commons/images/UK/ns6/2222/File:Rough ground beside the Allt Tarsuinn - geograph.org.uk - 1879955.jpeg,4.9697566
data/processed/wikimedia_commons/images/ES/ns6/1253/File:Mar con aguas transparentes playa de la Patacona.jpeg,4.425729
data/processed/wikimedia_commons/images/SE/ns6/2876/File:Rixö granitbrott 17.jpeg,4.006116
data/processed/wikimedia_commons/images/IT/ns6/876/File:Eremo sotto la roccia.jpeg,4.814477
data/processed/wikimedia_commons/images/DE/ns6/627/File:2007Isarauen Unterföhring 22.jpeg,4.1141896
data/processed/wikimedia_commons/images/UK/ns6/1276/File:A cuckoo gives a bravura performance from the only tree in a stretch of clear fell - geograph.org.uk - 486439.jpeg,4.321704
data/processed/wikimedia_commons/images/DE/ns6/6817/File:RATHENOW R. PRIEBE 02.jpeg,4.0286255
"data/processed/wikimedia_commons/images/DE/ns6/995/File:Talpa europaea (Freising, Deutschland) 5.jpeg",4.0160775
data/processed/wikimedia_commons/images/IE/ns6/230/File:Golf course view - geograph.org.uk - 2438034.jpeg,4.74761
data/processed/wikimedia_commons/images/SE/ns6/2737/File:Katterjåkk river 2022-09-03 04.jpeg,4.772357
data/processed/wikimedia_commons/images/HR/ns6/252/File:Čatež ob Savi 02.jpeg,4.282829
"data/processed/wikimedia_commons/images/IT/ns6/2032/File:And now in the abyss, Cima Paganella - View to the Dolomiti Brenta - panoramio.jpeg",4.839591
data/processed/wikimedia_commons/images/CH/ns6/507/File:20170711 Weissensteinbahn 0506 (36538315500).jpeg,4.5356574
data/processed/wikimedia_commons/images/ES/ns6/3521/File:Our Lady church in Canolic (2).jpeg,4.182548
data/processed/wikimedia_commons/images/PT/ns6/249/File:Rio Tejo - Portugal (46055643292).jpeg,4.122535
data/processed/wikimedia_commons/images/FR/ns6/23919/File:Phare du Toulinguet - Flickr - pom'..jpeg,4.750709
data/processed/wikimedia_commons/images/CH/ns6/175/File:Bosco Gurin cassinam 201.jpeg,4.4662485
data/processed/wikimedia_commons/images/IT/ns6/1322/File:Albissola Marina 03.jpeg,4.2762656
data/processed/wikimedia_commons/images/ES/ns6/4293/File:Ceceño - Cantabria - panoramio (2).jpeg,4.0468225
data/processed/wikimedia_commons/images/IT/ns6/1281/File:Finale Ligure-montagna3.jpeg,4.920789
data/processed/wikimedia_commons/images/ES/ns6/5324/File:Comillas pielago 27 DSC 4142.jpeg,4.0616
data/processed/wikimedia_commons/images/FR/ns6/5600/File:Stream in the placed named Verdun (2).jpeg,4.0613823
data/processed/wikimedia_commons/images/DE/ns6/5221/File:Edermündung.jpeg,4.1164103
data/processed/wikimedia_commons/images/AT/ns6/436/File:Windrad am Pongratznerkogel.jpeg,4.407924
data/processed/wikimedia_commons/images/TR/ns6/682/File:Kozan Castle 02.jpeg,4.5790434
data/processed/wikimedia_commons/images/CZ/ns6/2557/File:Skála poblíž Mšenských pokliček.jpeg,4.265109
data/processed/wikimedia_commons/images/DE/ns6/1412/File:Zucchini Blüten - panoramio (1).jpeg,4.7738757
data/processed/wikimedia_commons/images/CH/ns6/116/File:Signal des Voirons (51212134054).jpeg,4.545465
data/processed/wikimedia_commons/images/FR/ns6/9066/File:Hameau de Montmie isolé dans les montagnes - panoramio.jpeg,4.488322
data/processed/wikimedia_commons/images/FR/ns6/6252/File:Cabrerets - panoramio (147).jpeg,4.21666
data/processed/wikimedia_commons/images/PT/ns6/206/File:Litoral entre a Praia da Peralta e Praia de Porto de Barcas - Portugal (8415620331).jpeg,4.399747
data/processed/wikimedia_commons/images/FR/ns6/11772/File:Pointe d'Andey @ Saint-Sixt (50699203967).jpeg,4.631015
data/processed/wikimedia_commons/images/RS/ns6/302/File:Labudovi na Bosutu - panoramio.jpeg,4.2409306
data/processed/wikimedia_commons/images/TR/ns6/63/File:Xanthos Roman Agora 4351.jpeg,4.30788
data/processed/wikimedia_commons/images/UK/ns6/2156/File:Blarmore - geograph.org.uk - 2478200.jpeg,4.2511454
data/processed/wikimedia_commons/images/NL/ns6/484/File:Lange Linschoten Paddenstoelen 2021 03.jpeg,4.079197
data/processed/wikimedia_commons/images/FR/ns6/11031/File:La Tournette @ Thônes (51158762680).jpeg,4.884747
data/processed/wikimedia_commons/images/ES/ns6/5131/File:Surplomb du rio Yaga (2796395231).jpeg,4.828376
data/processed/wikimedia_commons/images/CZ/ns6/2116/File:Jezero Medard leden 2021 (8).jpeg,4.689454
data/processed/wikimedia_commons/images/FR/ns6/26980/File:Maintenon - Chateau de Maintenon 09.jpeg,4.098858
data/processed/wikimedia_commons/images/UK/ns6/2315/File:Tràigh lar - geograph.org.uk - 1081842.jpeg,4.016404
"data/processed/wikimedia_commons/images/SK/ns6/320/File:Nízké Tatry, mezi chatou gen. Štefánika a Králičkou (4).jpeg",4.3143945
data/processed/wikimedia_commons/images/SE/ns6/113/File:Söderåsen National Park v.3.jpeg,4.4734507
"data/processed/wikimedia_commons/images/IT/ns6/79/File:Castelvetrano, Province of Trapani, Italy - panoramio (42).jpeg",4.0963326
data/processed/wikimedia_commons/images/DE/ns6/3862/File:Grebenhain Herchenhain Grus Grus Migration Oct 2018 E b.jpeg,4.2842226
data/processed/wikimedia_commons/images/IT/ns6/125/File:Etna Vulcano-Sicilia-Italy - Creative Commons by gnuckx (3618233586).jpeg,4.8077826
"data/processed/wikimedia_commons/images/TR/ns6/111/File:Phoenicurus ochruros - Black redstart, Mersin 2017-01-22 03-2.jpeg",4.0812807
data/processed/wikimedia_commons/images/PL/ns6/2359/File:Hrad Frymburk 05.jpeg,4.245706
data/processed/wikimedia_commons/images/TR/ns6/3473/File:Lake Arpi ԱԹ 2024 (3).jpeg,4.80521
data/processed/wikimedia_commons/images/FR/ns6/10630/File:Excursion botanique CEN Rhône-Alpes Camp de La Valbonne (juin 2021) - 31.jpeg,4.013219
data/processed/wikimedia_commons/images/HR/ns6/87/File:Baljci – Grčkokatolička crkva 02.jpeg,4.0526476
data/processed/wikimedia_commons/images/DE/ns6/3/File:Mittelberg Tobelweg 6 (Tobel 2) Böhringer.jpeg,4.0244756
data/processed/wikimedia_commons/images/UK/ns6/2223/File:Garva Bridge - geograph.org.uk - 73550.jpeg,4.2793703
data/processed/wikimedia_commons/images/ES/ns6/3132/File:GRAU AMPLE - MONTSEC DE RÚBIES - 501.jpeg,4.7760034
data/processed/wikimedia_commons/images/UK/ns6/1576/File:Little Skipwith - geograph.org.uk - 1830560.jpeg,4.0259686
"data/processed/wikimedia_commons/images/IT/ns6/2165/File:Dolomite Mountains, Italy (Unsplash).jpeg",4.267912
data/processed/wikimedia_commons/images/DE/ns6/2170/File:Herxheim am Berg Felsenberg-Berntal Nature Reserve orchid 039.jpeg,4.09778
data/processed/wikimedia_commons/images/CZ/ns6/262/File:Natural monument Haje in 2011 (15).jpeg,4.0487247
data/processed/wikimedia_commons/images/IT/ns6/577/File:Sailing north along the Sardinian coast - panoramio (52).jpeg,4.9025264
data/processed/wikimedia_commons/images/DE/ns6/6047/File:Glasebach (Bauerngraben) 10.jpeg,4.282345
"data/processed/wikimedia_commons/images/SK/ns6/99/File:Nitra, Slovakia - panoramio.jpeg",4.471062
"data/processed/wikimedia_commons/images/NL/ns6/2718/File:Aldegea-S, ûntwikkeling rekréaasjegebiet.jpeg",4.1578016
data/processed/wikimedia_commons/images/NL/ns6/2387/File:Amsterdam-Nordseekanal - panoramio.jpeg,4.4280753
data/processed/wikimedia_commons/images/PL/ns6/2522/File:Lake Ostrzyckie - panoramio (3).jpeg,4.2436275
data/processed/wikimedia_commons/images/FR/ns6/9161/File:Aillon-le-Jeune (51328138933).jpeg,4.544484
"data/processed/wikimedia_commons/images/UK/ns6/1916/File:Hadstone Carrs, Druridge Bay - geograph.org.uk - 2850228.jpeg",4.1497483
data/processed/wikimedia_commons/images/CZ/ns6/2755/File:Vrch Víšek - skalka 1.jpeg,4.100673
data/processed/wikimedia_commons/images/TR/ns6/3277/File:Walking To The Bostancı Bay In Sunset (21346543).jpeg,4.1593533
data/processed/wikimedia_commons/images/DE/ns6/2206/File:Blick vom Umpfertalradweg zwischen Sachsenflur und Königshofen auf den Wohnplatz Umpferstraße bei Königshofen 02.jpeg,4.0054083
data/processed/wikimedia_commons/images/ES/ns6/69/File:Los Dragos Gemelos - Breña Alta - La Palma 01.jpeg,4.0736113
data/processed/wikimedia_commons/images/IT/ns6/1037/File:Flug-Hannover-Rom 2013 by-RaBoe 122.jpeg,4.545473
data/processed/wikimedia_commons/images/HR/ns6/124/File:Susak - panoramio.jpeg,4.301182
"data/processed/wikimedia_commons/images/HU/ns6/132/File:Fonyód, 8640 Hungary - panoramio (30).jpeg",4.420226
data/processed/wikimedia_commons/images/IE/ns6/268/File:Cuchulainn's Castle.jpeg,4.0673428
data/processed/wikimedia_commons/images/ES/ns6/2080/File:Aguilar de Montuenga - 002 (33820624856).jpeg,4.4667797
data/processed/wikimedia_commons/images/DE/ns6/2004/File:Hirschhorn (Neckar) - Burg Hirschhorn - Gefängnisturm - Ansicht von SW.jpeg,4.1458774
data/processed/wikimedia_commons/images/UK/ns6/46/File:Wetland behind Man Sands - geograph.org.uk - 1267714.jpeg,4.990901
data/processed/wikimedia_commons/images/FR/ns6/15051/File:Uchon (71) Panorama depuis les Rochers du Carnaval - 04.jpeg,4.5405884
data/processed/wikimedia_commons/images/FR/ns6/14883/File:Eglise Saint-Blaise de La Celle-09-contreforts.jpeg,4.0948973
data/processed/wikimedia_commons/images/IT/ns6/1935/File:Baveno - panoramio - Emanuela Meme Giudic… (3).jpeg,4.7797394
data/processed/wikimedia_commons/images/PL/ns6/1593/File:Lathyrus sylvestris kz10.jpeg,4.062548
data/processed/wikimedia_commons/images/DE/ns6/400/File:Fish Pond - panoramio (2).jpeg,4.476061
data/processed/wikimedia_commons/images/FR/ns6/10927/File:Dent du Cruet (50949736168).jpeg,4.665304
data/processed/wikimedia_commons/images/EL/ns6/180/File:Κάστρο Κορώνης 1355.jpeg,4.1495514
"data/processed/wikimedia_commons/images/HR/ns6/185/File:Adlešiči, Črnomelj 1.jpeg",4.5896015
data/processed/wikimedia_commons/images/UK/ns6/2406/File:Longhouse at Knockfin - geograph.org.uk - 1363351.jpeg,4.7662115
data/processed/wikimedia_commons/images/AT/ns6/339/File:Blick auf Innsbruck (20190511 102910).jpeg,4.767614
data/processed/wikimedia_commons/images/DE/ns6/147/File:Rheinfall - Schaffhausen - panoramio.jpeg,4.364835
data/processed/wikimedia_commons/images/CH/ns6/368/File:Lac de Morat - panoramio (24).jpeg,4.1622734
data/processed/wikimedia_commons/images/CH/ns6/480/File:Einsiedeln - Marstall 2013-01-26 14-20-52 (P7700) ShiftN.jpeg,4.0257483
data/processed/wikimedia_commons/images/AT/ns6/601/File:Baumgruppe mit Bosruck im Hintergrund.jpeg,4.347082
data/processed/wikimedia_commons/images/EL/ns6/388/File:Promontory of Agios Kosmas (Attica) 02.jpeg,4.180079
"data/processed/wikimedia_commons/images/IT/ns6/920/File:Prato di Tivo, Pietracamela, Province of Teramo, Abruzzo, Italy - panoramio (1).jpeg",4.0659447
data/processed/wikimedia_commons/images/FR/ns6/695/File:Citadelle - Corte (FR2B) - 2021-09-08 - 2.jpeg,4.705659
data/processed/wikimedia_commons/images/UK/ns6/2310/File:River Deveron - geograph.org.uk - 795679.jpeg,4.704906
"data/processed/wikimedia_commons/images/EL/ns6/242/File:Kalymnos, Sektor Arginonta - panoramio (1).jpeg",4.4524717
data/processed/wikimedia_commons/images/UK/ns6/2357/File:Notch in the ridge - geograph.org.uk - 1264447.jpeg,4.7819176
data/processed/wikimedia_commons/images/LV/ns6/216/File:Lielupe - panoramio (22).jpeg,4.1698203
data/processed/wikimedia_commons/images/DE/ns6/5593/File:Herkules (Kassel) (2).jpeg,4.7106304
data/processed/wikimedia_commons/images/AT/ns6/359/File:Burg Hauenstein Bergfried Anbau 3.jpeg,4.5469933
data/processed/wikimedia_commons/images/UK/ns6/2465/File:RRobertson Orca Visit IMG 8695 (25672890573).jpeg,4.6422944
