pageid,ns,title,index,coordinates,thumbnail.source,thumbnail.width,thumbnail.height,entityterms.label,query_lat,query_lon,radius
2084080,0,Q2158707,25,"[{'lat': 50.768208, 'lon': 5.456672, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/StHubertuskapel4.JPG/320px-StHubertuskapel4.JPG,320.0,427.0,['Sint-Hubertuskapel'],50.780411024272375,5.518021278359958,5000
2097169,0,Q2172118,26,"[{'lat': 50.80676, 'lon': 5.5545, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Tumulus_van_Herderen_%28Grootbos%29.jpg/320px-Tumulus_van_Herderen_%28Grootbos%29.jpg,320.0,213.0,['Tumulus of Herderen'],50.780411024272375,5.518021278359958,5000
2119537,0,Q2195124,27,"[{'lat': 50.807611, 'lon': 5.573697, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Herderen_-_Sint-Janskerk.jpg/320px-Herderen_-_Sint-Janskerk.jpg,320.0,427.0,['Sint-Jan-de-Doperkerk'],50.780411024272375,5.518021278359958,5000
2122169,0,Q2197834,28,"[{'lat': 50.806225, 'lon': 5.497011, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Kasteelsherenelderen-1708-1-.jpg/320px-Kasteelsherenelderen-1708-1-.jpg,320.0,213.0,"[""Kasteel van 's Herenelderen""]",50.780411024272375,5.518021278359958,5000
2143985,0,Q2220120,29,"[{'lat': 50.790339, 'lon': 5.471097, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Tongeren_-_Sint-Jozefskerk.jpg/320px-Tongeren_-_Sint-Jozefskerk.jpg,320.0,240.0,['Sint-Jozefskerk'],50.780411024272375,5.518021278359958,5000
2160475,0,Q2236903,30,"[{'lat': 50.80348, 'lon': 5.52802, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Riemst-Tumulus_van_Genoelselderen_%281%29.JPG/320px-Riemst-Tumulus_van_Genoelselderen_%281%29.JPG,320.0,240.0,['Tumulus of Genoelselderen'],50.780411024272375,5.518021278359958,5000
2192928,0,Q2270318,31,"[{'lat': 50.7806, 'lon': 5.4864, 'primary': True}]",,,,['Blaar'],50.780411024272375,5.518021278359958,5000
2221588,0,Q2299823,32,"[{'lat': 50.7617, 'lon': 5.5092, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Nerem_-_Sint-Servatiuskerk.jpg/320px-Nerem_-_Sint-Servatiuskerk.jpg,320.0,240.0,['Nerem'],50.780411024272375,5.518021278359958,5000
2229354,0,Q2307819,33,"[{'lat': 50.775, 'lon': 5.463889, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Watermolen_Motmolen_-_327725_-_onroerenderfgoed.jpg/320px-Watermolen_Motmolen_-_327725_-_onroerenderfgoed.jpg,320.0,232.0,['Motmolen'],50.780411024272375,5.518021278359958,5000
2247301,0,Q2326311,34,"[{'lat': 50.80559, 'lon': 5.5691, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Herderen-Tumulus_van_Herderen_%28De_La_Brassinnestraat%29_%281%29.JPG/320px-Herderen-Tumulus_van_Herderen_%28De_La_Brassinnestraat%29_%281%29.JPG,320.0,240.0,['Tumulus of Herderen'],50.780411024272375,5.518021278359958,5000
2255731,0,Q2334958,35,"[{'lat': 50.807025, 'lon': 5.497003, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/%27s_Herenelderen_-_Sint-Stephanuskerk.jpg/320px-%27s_Herenelderen_-_Sint-Stephanuskerk.jpg,320.0,240.0,['Sint-Stefanuskerk'],50.780411024272375,5.518021278359958,5000
2257562,0,Q2336840,36,"[{'lat': 50.745631, 'lon': 5.484883, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Diets-Heur_-_Sint-Cunibertuskerk.jpg/320px-Diets-Heur_-_Sint-Cunibertuskerk.jpg,320.0,427.0,['Sint-Cunibertuskerk'],50.780411024272375,5.518021278359958,5000
2270061,0,Q2349663,37,"[{'lat': 50.7694, 'lon': 5.48737, 'primary': True}]",,,,['Ambiorix'],50.780411024272375,5.518021278359958,5000
2270942,0,Q2350569,38,"[{'lat': 50.781111, 'lon': 5.504444, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Blaarmolen.jpg/320px-Blaarmolen.jpg,320.0,194.0,['Blaarmolen'],50.780411024272375,5.518021278359958,5000
2276168,0,Q2355947,39,"[{'lat': 50.7794, 'lon': 5.46778, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/20100706_tongeren85.JPG/320px-20100706_tongeren85.JPG,320.0,214.0,['Agnetenklooster'],50.780411024272375,5.518021278359958,5000
