pageid,ns,title,index,multiple_coordinates,multiple_imageinfo,multiple_labels,coordinates.lat,coordinates.lon,coordinates.primary,imagerepository,imageinfo.thumburl,imageinfo.thumbwidth,imageinfo.thumbheight,imageinfo.responsiveUrls.1.5,imageinfo.responsiveUrls.2,imageinfo.url,imageinfo.descriptionurl,imageinfo.descriptionshorturl,coordinates.bearing,query_lat,query_lon,radius,query_id,country
119761587,6,File:ISS065-E-44375 - View of Earth.jpg,41,False,False,False,39.6,20.1,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/ISS065-E-44375_-_View_of_Earth.jpg/320px-ISS065-E-44375_-_View_of_Earth.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/ISS065-E-44375_-_View_of_Earth.jpg/480px-ISS065-E-44375_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/ISS065-E-44375_-_View_of_Earth.jpg/639px-ISS065-E-44375_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/5/53/ISS065-E-44375_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS065-E-44375_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=119761587,,39.644247915936766,20.070883070699814,10000,0,AL
120549033,6,File:ISS065-E-324656 - View of Earth.jpg,42,False,False,False,39.7,20.0,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/ISS065-E-324656_-_View_of_Earth.jpg/320px-ISS065-E-324656_-_View_of_Earth.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/ISS065-E-324656_-_View_of_Earth.jpg/480px-ISS065-E-324656_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/ISS065-E-324656_-_View_of_Earth.jpg/639px-ISS065-E-324656_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e8/ISS065-E-324656_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS065-E-324656_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=120549033,,39.644247915936766,20.070883070699814,10000,0,AL
120549035,6,File:ISS065-E-324657 - View of Earth.jpg,43,False,False,False,39.7,20.0,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/ISS065-E-324657_-_View_of_Earth.jpg/320px-ISS065-E-324657_-_View_of_Earth.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/ISS065-E-324657_-_View_of_Earth.jpg/480px-ISS065-E-324657_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/ISS065-E-324657_-_View_of_Earth.jpg/639px-ISS065-E-324657_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/1/16/ISS065-E-324657_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS065-E-324657_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=120549035,,39.644247915936766,20.070883070699814,10000,0,AL
120549036,6,File:ISS065-E-324658 - View of Earth.jpg,44,False,False,False,39.6,20.1,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/ISS065-E-324658_-_View_of_Earth.jpg/320px-ISS065-E-324658_-_View_of_Earth.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/ISS065-E-324658_-_View_of_Earth.jpg/480px-ISS065-E-324658_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/ISS065-E-324658_-_View_of_Earth.jpg/639px-ISS065-E-324658_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/0/02/ISS065-E-324658_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS065-E-324658_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=120549036,,39.644247915936766,20.070883070699814,10000,0,AL
120549039,6,File:ISS065-E-324659 - View of Earth.jpg,45,False,False,False,39.6,20.1,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/ISS065-E-324659_-_View_of_Earth.jpg/320px-ISS065-E-324659_-_View_of_Earth.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/ISS065-E-324659_-_View_of_Earth.jpg/480px-ISS065-E-324659_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/ISS065-E-324659_-_View_of_Earth.jpg/639px-ISS065-E-324659_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/ISS065-E-324659_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS065-E-324659_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=120549039,,39.644247915936766,20.070883070699814,10000,0,AL
120549042,6,File:ISS065-E-324660 - View of Earth.jpg,46,False,False,False,39.6,20.1,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/ISS065-E-324660_-_View_of_Earth.jpg/320px-ISS065-E-324660_-_View_of_Earth.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/ISS065-E-324660_-_View_of_Earth.jpg/480px-ISS065-E-324660_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/ISS065-E-324660_-_View_of_Earth.jpg/639px-ISS065-E-324660_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/0/04/ISS065-E-324660_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS065-E-324660_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=120549042,,39.644247915936766,20.070883070699814,10000,0,AL
120549044,6,File:ISS065-E-324661 - View of Earth.jpg,47,False,False,False,39.6,20.1,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/ISS065-E-324661_-_View_of_Earth.jpg/320px-ISS065-E-324661_-_View_of_Earth.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/ISS065-E-324661_-_View_of_Earth.jpg/480px-ISS065-E-324661_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/ISS065-E-324661_-_View_of_Earth.jpg/639px-ISS065-E-324661_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/ISS065-E-324661_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS065-E-324661_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=120549044,,39.644247915936766,20.070883070699814,10000,0,AL
123492153,6,File:ISS013-E-75212 - View of Greece.jpg,48,False,False,False,39.6,20.1,False,local,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/ISS013-E-75212_-_View_of_Greece.jpg/320px-ISS013-E-75212_-_View_of_Greece.jpg,320.0,218.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/ISS013-E-75212_-_View_of_Greece.jpg/480px-ISS013-E-75212_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/ISS013-E-75212_-_View_of_Greece.jpg/640px-ISS013-E-75212_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/d/da/ISS013-E-75212_-_View_of_Greece.jpg,https://commons.wikimedia.org/wiki/File:ISS013-E-75212_-_View_of_Greece.jpg,https://commons.wikimedia.org/w/index.php?curid=123492153,223.0,39.644247915936766,20.070883070699814,10000,0,AL
123492157,6,File:ISS013-E-75214 - View of Greece.jpg,49,False,False,False,39.6,20.1,False,local,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/ISS013-E-75214_-_View_of_Greece.jpg/320px-ISS013-E-75214_-_View_of_Greece.jpg,320.0,218.0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/ISS013-E-75214_-_View_of_Greece.jpg/480px-ISS013-E-75214_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/ISS013-E-75214_-_View_of_Greece.jpg/640px-ISS013-E-75214_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cf/ISS013-E-75214_-_View_of_Greece.jpg,https://commons.wikimedia.org/wiki/File:ISS013-E-75214_-_View_of_Greece.jpg,https://commons.wikimedia.org/w/index.php?curid=123492157,223.0,39.644247915936766,20.070883070699814,10000,0,AL
123745172,6,File:ISS067-E-77509 - View of Earth.jpg,50,False,False,False,39.7,20.1,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/ISS067-E-77509_-_View_of_Earth.jpg/320px-ISS067-E-77509_-_View_of_Earth.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/ISS067-E-77509_-_View_of_Earth.jpg/480px-ISS067-E-77509_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/ISS067-E-77509_-_View_of_Earth.jpg/639px-ISS067-E-77509_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/ISS067-E-77509_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS067-E-77509_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=123745172,,39.644247915936766,20.070883070699814,10000,0,AL
146172594,6,File:European Pond Turtle imported from iNaturalist photo 87595148 on 7 March 2024.jpg,51,False,False,False,39.60485126,20.00971532,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/European_Pond_Turtle_imported_from_iNaturalist_photo_87595148_on_7_March_2024.jpg/320px-European_Pond_Turtle_imported_from_iNaturalist_photo_87595148_on_7_March_2024.jpg,320.0,239.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/European_Pond_Turtle_imported_from_iNaturalist_photo_87595148_on_7_March_2024.jpg/480px-European_Pond_Turtle_imported_from_iNaturalist_photo_87595148_on_7_March_2024.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/European_Pond_Turtle_imported_from_iNaturalist_photo_87595148_on_7_March_2024.jpg/640px-European_Pond_Turtle_imported_from_iNaturalist_photo_87595148_on_7_March_2024.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d7/European_Pond_Turtle_imported_from_iNaturalist_photo_87595148_on_7_March_2024.jpg,https://commons.wikimedia.org/wiki/File:European_Pond_Turtle_imported_from_iNaturalist_photo_87595148_on_7_March_2024.jpg,https://commons.wikimedia.org/w/index.php?curid=146172594,,39.644247915936766,20.070883070699814,10000,0,AL
146172609,6,File:European Pond Turtle imported from iNaturalist photo 323363294 on 7 March 2024.png,52,False,False,False,39.60699262,20.05492439,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/European_Pond_Turtle_imported_from_iNaturalist_photo_323363294_on_7_March_2024.png/320px-European_Pond_Turtle_imported_from_iNaturalist_photo_323363294_on_7_March_2024.png,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/European_Pond_Turtle_imported_from_iNaturalist_photo_323363294_on_7_March_2024.png/480px-European_Pond_Turtle_imported_from_iNaturalist_photo_323363294_on_7_March_2024.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/European_Pond_Turtle_imported_from_iNaturalist_photo_323363294_on_7_March_2024.png/639px-European_Pond_Turtle_imported_from_iNaturalist_photo_323363294_on_7_March_2024.png,https://upload.wikimedia.org/wikipedia/commons/b/b7/European_Pond_Turtle_imported_from_iNaturalist_photo_323363294_on_7_March_2024.png,https://commons.wikimedia.org/wiki/File:European_Pond_Turtle_imported_from_iNaturalist_photo_323363294_on_7_March_2024.png,https://commons.wikimedia.org/w/index.php?curid=146172609,,39.644247915936766,20.070883070699814,10000,0,AL
