pageid,ns,title,index,multiple_coordinates,multiple_imageinfo,multiple_labels,coordinates.lat,coordinates.lon,coordinates.primary,imagerepository,imageinfo.thumburl,imageinfo.thumbwidth,imageinfo.thumbheight,imageinfo.responsiveUrls.1.5,imageinfo.responsiveUrls.2,imageinfo.url,imageinfo.descriptionurl,imageinfo.descriptionshorturl,coordinates.bearing,query_lat,query_lon,radius,query_id,country
18105279,6,File:Smiley-winkley face - Flickr - ImogenX.jpg,21,False,False,False,39.769755,20.00061,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
18105285,6,File:Cvetcinja - Flickr - ImogenX.jpg,22,False,False,False,39.769755,20.00061,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
18105310,6,File:Ksamil merry bunkers - Flickr - ImogenX.jpg,23,False,False,False,39.769755,20.00061,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
18105313,6,File:Ksamil in construction - Flickr - ImogenX.jpg,24,False,False,False,39.769755,20.00061,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
18105320,6,File:Ksamil - Flickr - ImogenX (11).jpg,25,False,False,False,39.769755,20.00061,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
18105325,6,File:P1190099 - Flickr - ImogenX.jpg,26,False,False,False,39.769755,20.00061,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
18105335,6,File:P1190231 - Flickr - ImogenX.jpg,27,False,False,False,39.769755,20.00061,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
18105362,6,File:P1190241 - Flickr - ImogenX.jpg,28,False,False,False,39.769755,20.00061,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
18105366,6,File:P1190263 - Flickr - ImogenX.jpg,29,False,False,False,39.769755,20.00061,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
18105388,6,File:Sky - Flickr - ImogenX.jpg,30,False,False,False,39.769755,20.00061,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
20279200,6,File:Wedding photo – Albania.jpg,31,False,False,False,39.742966,20.018463,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
20279305,6,File:Butrint Ferry.jpg,32,False,False,False,39.742966,20.018463,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
20279356,6,File:Butrint Turtles.jpg,33,False,False,False,39.742966,20.018463,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
20280363,6,File:South Side of Vivari Channel.jpg,34,False,False,False,39.742966,20.018463,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
20280387,6,File:Butrint Castle from South.jpg,35,False,False,False,39.742966,20.018463,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
23437765,6,File:Butrint NP - Pont.jpg,36,False,False,False,39.746002,20.02138,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
24457936,6,File:Corfu Kassiopi R03.jpg,37,False,False,False,39.79315278,19.92087778,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
24457937,6,File:Corfu Kassiopi R02.jpg,38,False,False,False,39.790525,19.92219167,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
24457938,6,File:Corfu Kassiopi R01.jpg,39,False,False,False,39.79205833,19.92265833,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
24457939,6,File:Corfu Kassiopi R06.jpg,40,False,False,False,39.79031667,19.92239444,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
24457940,6,File:Corfu Kassiopi R04.jpg,41,False,False,False,39.79331111,19.92156944,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
24457941,6,File:Corfu Kassiopi R05.jpg,42,False,False,False,39.79085,19.92208333,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
24457942,6,File:Corfu Kassiopi R07.jpg,43,False,False,False,39.78909722,19.92076389,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
24457943,6,File:Corfu Kassiopi R08.jpg,44,False,False,False,39.79084167,19.92378333,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
24480658,6,File:Corfu Panagia Kassopitra R01.jpg,45,False,False,False,39.79026944,19.92158333,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
24480659,6,File:Corfu Panagia Kassopitra R02.jpg,46,False,False,False,39.79010278,19.92129722,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
24480660,6,File:Corfu Panagia Kassopitra R03.jpg,47,False,False,False,39.78999722,19.92157778,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
29714313,6,File:Ksamil Islets - Vlorë County - Southern Albania - 5 July 2011.jpg,48,False,False,False,39.770019,20.004386,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
35839107,6,"File:2011 Butrint, Wieża wenecka 02.JPG",49,False,False,False,39.743969,20.019903,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2011_Butrint%2C_Wie%C5%BCa_wenecka_02.JPG/320px-2011_Butrint%2C_Wie%C5%BCa_wenecka_02.JPG,320.0,515.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2011_Butrint%2C_Wie%C5%BCa_wenecka_02.JPG/480px-2011_Butrint%2C_Wie%C5%BCa_wenecka_02.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2011_Butrint%2C_Wie%C5%BCa_wenecka_02.JPG/640px-2011_Butrint%2C_Wie%C5%BCa_wenecka_02.JPG,https://upload.wikimedia.org/wikipedia/commons/1/12/2011_Butrint%2C_Wie%C5%BCa_wenecka_02.JPG,"https://commons.wikimedia.org/wiki/File:2011_Butrint,_Wie%C5%BCa_wenecka_02.JPG",https://commons.wikimedia.org/w/index.php?curid=35839107,,39.777899212125895,19.9711555691039,10000,2,AL
35839108,6,"File:2011 Butrint, Wieża wenecka 01.JPG",50,False,False,False,39.743967,20.019713,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/2011_Butrint%2C_Wie%C5%BCa_wenecka_01.JPG/320px-2011_Butrint%2C_Wie%C5%BCa_wenecka_01.JPG,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/2011_Butrint%2C_Wie%C5%BCa_wenecka_01.JPG/480px-2011_Butrint%2C_Wie%C5%BCa_wenecka_01.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/2011_Butrint%2C_Wie%C5%BCa_wenecka_01.JPG/639px-2011_Butrint%2C_Wie%C5%BCa_wenecka_01.JPG,https://upload.wikimedia.org/wikipedia/commons/6/6c/2011_Butrint%2C_Wie%C5%BCa_wenecka_01.JPG,"https://commons.wikimedia.org/wiki/File:2011_Butrint,_Wie%C5%BCa_wenecka_01.JPG",https://commons.wikimedia.org/w/index.php?curid=35839108,,39.777899212125895,19.9711555691039,10000,2,AL
35839595,6,"File:2011 Butrint, Wieża wenecka 03.JPG",51,False,False,False,39.744049,20.020164,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/2011_Butrint%2C_Wie%C5%BCa_wenecka_03.JPG/320px-2011_Butrint%2C_Wie%C5%BCa_wenecka_03.JPG,320.0,531.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/2011_Butrint%2C_Wie%C5%BCa_wenecka_03.JPG/480px-2011_Butrint%2C_Wie%C5%BCa_wenecka_03.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/2011_Butrint%2C_Wie%C5%BCa_wenecka_03.JPG/640px-2011_Butrint%2C_Wie%C5%BCa_wenecka_03.JPG,https://upload.wikimedia.org/wikipedia/commons/e/ee/2011_Butrint%2C_Wie%C5%BCa_wenecka_03.JPG,"https://commons.wikimedia.org/wiki/File:2011_Butrint,_Wie%C5%BCa_wenecka_03.JPG",https://commons.wikimedia.org/w/index.php?curid=35839595,,39.777899212125895,19.9711555691039,10000,2,AL
35840089,6,"File:2011 Butrint, Termy rzymskie 02.JPG",52,False,False,False,39.743969,20.019815,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/2011_Butrint%2C_Termy_rzymskie_02.JPG/320px-2011_Butrint%2C_Termy_rzymskie_02.JPG,320.0,233.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/2011_Butrint%2C_Termy_rzymskie_02.JPG/480px-2011_Butrint%2C_Termy_rzymskie_02.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/2011_Butrint%2C_Termy_rzymskie_02.JPG/639px-2011_Butrint%2C_Termy_rzymskie_02.JPG,https://upload.wikimedia.org/wikipedia/commons/5/51/2011_Butrint%2C_Termy_rzymskie_02.JPG,"https://commons.wikimedia.org/wiki/File:2011_Butrint,_Termy_rzymskie_02.JPG",https://commons.wikimedia.org/w/index.php?curid=35840089,,39.777899212125895,19.9711555691039,10000,2,AL
35840093,6,"File:2011 Butrint, Termy rzymskie 01 - Roman Bath near the Venetian Tower.jpg",53,False,False,False,39.743969,20.019815,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/2011_Butrint%2C_Termy_rzymskie_01_-_Roman_Bath_near_the_Venetian_Tower.jpg/320px-2011_Butrint%2C_Termy_rzymskie_01_-_Roman_Bath_near_the_Venetian_Tower.jpg,320.0,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/2011_Butrint%2C_Termy_rzymskie_01_-_Roman_Bath_near_the_Venetian_Tower.jpg/480px-2011_Butrint%2C_Termy_rzymskie_01_-_Roman_Bath_near_the_Venetian_Tower.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/2011_Butrint%2C_Termy_rzymskie_01_-_Roman_Bath_near_the_Venetian_Tower.jpg/640px-2011_Butrint%2C_Termy_rzymskie_01_-_Roman_Bath_near_the_Venetian_Tower.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/2011_Butrint%2C_Termy_rzymskie_01_-_Roman_Bath_near_the_Venetian_Tower.jpg,"https://commons.wikimedia.org/wiki/File:2011_Butrint,_Termy_rzymskie_01_-_Roman_Bath_near_the_Venetian_Tower.jpg",https://commons.wikimedia.org/w/index.php?curid=35840093,,39.777899212125895,19.9711555691039,10000,2,AL
35844890,6,File:2011 Butrint 04 Prytaneion.jpg,54,False,False,False,39.745223,20.02011,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/2011_Butrint_04_Prytaneion.jpg/320px-2011_Butrint_04_Prytaneion.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/2011_Butrint_04_Prytaneion.jpg/480px-2011_Butrint_04_Prytaneion.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/2011_Butrint_04_Prytaneion.jpg/639px-2011_Butrint_04_Prytaneion.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5f/2011_Butrint_04_Prytaneion.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_04_Prytaneion.jpg,https://commons.wikimedia.org/w/index.php?curid=35844890,,39.777899212125895,19.9711555691039,10000,2,AL
35844891,6,File:2011 Butrint 06 Asclepios Sanctuary.jpg,55,False,False,False,39.745342,20.020362,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/2011_Butrint_06_Asclepios_Sanctuary.jpg/320px-2011_Butrint_06_Asclepios_Sanctuary.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/2011_Butrint_06_Asclepios_Sanctuary.jpg/480px-2011_Butrint_06_Asclepios_Sanctuary.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/2011_Butrint_06_Asclepios_Sanctuary.jpg/639px-2011_Butrint_06_Asclepios_Sanctuary.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6f/2011_Butrint_06_Asclepios_Sanctuary.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_06_Asclepios_Sanctuary.jpg,https://commons.wikimedia.org/w/index.php?curid=35844891,,39.777899212125895,19.9711555691039,10000,2,AL
35844893,6,File:2011 Butrint 05 Prytaneion and Asclepios Sanctuary.jpg,56,False,False,False,39.745223,20.02011,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/2011_Butrint_05_Prytaneion_and_Asclepios_Sanctuary.jpg/320px-2011_Butrint_05_Prytaneion_and_Asclepios_Sanctuary.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/2011_Butrint_05_Prytaneion_and_Asclepios_Sanctuary.jpg/480px-2011_Butrint_05_Prytaneion_and_Asclepios_Sanctuary.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/2011_Butrint_05_Prytaneion_and_Asclepios_Sanctuary.jpg/639px-2011_Butrint_05_Prytaneion_and_Asclepios_Sanctuary.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/2011_Butrint_05_Prytaneion_and_Asclepios_Sanctuary.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_05_Prytaneion_and_Asclepios_Sanctuary.jpg,https://commons.wikimedia.org/w/index.php?curid=35844893,,39.777899212125895,19.9711555691039,10000,2,AL
35845129,6,File:2011 Butrint 02 Agora.jpg,57,False,False,False,39.745264,20.01996,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/2011_Butrint_02_Agora.jpg/320px-2011_Butrint_02_Agora.jpg,320.0,214.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/2011_Butrint_02_Agora.jpg/480px-2011_Butrint_02_Agora.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/2011_Butrint_02_Agora.jpg/640px-2011_Butrint_02_Agora.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e5/2011_Butrint_02_Agora.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_02_Agora.jpg,https://commons.wikimedia.org/w/index.php?curid=35845129,,39.777899212125895,19.9711555691039,10000,2,AL
35845130,6,File:2011 Butrint 03 Prytaneion and Asclepios Sanctuary.jpg,58,False,False,False,39.745264,20.01996,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/2011_Butrint_03_Prytaneion_and_Asclepios_Sanctuary.jpg/320px-2011_Butrint_03_Prytaneion_and_Asclepios_Sanctuary.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/2011_Butrint_03_Prytaneion_and_Asclepios_Sanctuary.jpg/480px-2011_Butrint_03_Prytaneion_and_Asclepios_Sanctuary.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/2011_Butrint_03_Prytaneion_and_Asclepios_Sanctuary.jpg/639px-2011_Butrint_03_Prytaneion_and_Asclepios_Sanctuary.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/2011_Butrint_03_Prytaneion_and_Asclepios_Sanctuary.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_03_Prytaneion_and_Asclepios_Sanctuary.jpg,https://commons.wikimedia.org/w/index.php?curid=35845130,,39.777899212125895,19.9711555691039,10000,2,AL
35845131,6,File:2011 Butrint 01 Prytaneion.jpg,59,False,False,False,39.745264,20.01996,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/2011_Butrint_01_Prytaneion.jpg/320px-2011_Butrint_01_Prytaneion.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/2011_Butrint_01_Prytaneion.jpg/480px-2011_Butrint_01_Prytaneion.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/2011_Butrint_01_Prytaneion.jpg/640px-2011_Butrint_01_Prytaneion.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/2011_Butrint_01_Prytaneion.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_01_Prytaneion.jpg,https://commons.wikimedia.org/w/index.php?curid=35845131,,39.777899212125895,19.9711555691039,10000,2,AL
35846213,6,File:2011 Butrint 09 Asclepios Temple.jpg,60,False,False,False,39.745408,20.020984,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/2011_Butrint_09_Asclepios_Temple.jpg/320px-2011_Butrint_09_Asclepios_Temple.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/2011_Butrint_09_Asclepios_Temple.jpg/480px-2011_Butrint_09_Asclepios_Temple.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/2011_Butrint_09_Asclepios_Temple.jpg/640px-2011_Butrint_09_Asclepios_Temple.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1a/2011_Butrint_09_Asclepios_Temple.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_09_Asclepios_Temple.jpg,https://commons.wikimedia.org/w/index.php?curid=35846213,,39.777899212125895,19.9711555691039,10000,2,AL
35846214,6,File:2011 Butrint 07 Asclepios Sanctuary.jpg,61,False,False,False,39.745408,20.020984,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/2011_Butrint_07_Asclepios_Sanctuary.jpg/320px-2011_Butrint_07_Asclepios_Sanctuary.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/2011_Butrint_07_Asclepios_Sanctuary.jpg/480px-2011_Butrint_07_Asclepios_Sanctuary.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/2011_Butrint_07_Asclepios_Sanctuary.jpg/640px-2011_Butrint_07_Asclepios_Sanctuary.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/2011_Butrint_07_Asclepios_Sanctuary.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_07_Asclepios_Sanctuary.jpg,https://commons.wikimedia.org/w/index.php?curid=35846214,,39.777899212125895,19.9711555691039,10000,2,AL
35846215,6,File:2011 Butrint 08 Prytaneion.jpg,62,False,False,False,39.745408,20.020984,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/2011_Butrint_08_Prytaneion.jpg/320px-2011_Butrint_08_Prytaneion.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/2011_Butrint_08_Prytaneion.jpg/480px-2011_Butrint_08_Prytaneion.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/2011_Butrint_08_Prytaneion.jpg/639px-2011_Butrint_08_Prytaneion.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/2011_Butrint_08_Prytaneion.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_08_Prytaneion.jpg,https://commons.wikimedia.org/w/index.php?curid=35846215,,39.777899212125895,19.9711555691039,10000,2,AL
35846217,6,File:2011 Butrint 10 - Greek scripts at the theatre.jpg,63,False,False,False,39.745705,20.021119,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/2011_Butrint_10_-_Greek_scripts_at_the_theatre.jpg/320px-2011_Butrint_10_-_Greek_scripts_at_the_theatre.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/2011_Butrint_10_-_Greek_scripts_at_the_theatre.jpg/480px-2011_Butrint_10_-_Greek_scripts_at_the_theatre.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/2011_Butrint_10_-_Greek_scripts_at_the_theatre.jpg/639px-2011_Butrint_10_-_Greek_scripts_at_the_theatre.jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/2011_Butrint_10_-_Greek_scripts_at_the_theatre.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_10_-_Greek_scripts_at_the_theatre.jpg,https://commons.wikimedia.org/w/index.php?curid=35846217,,39.777899212125895,19.9711555691039,10000,2,AL
35846218,6,File:2011 Butrint 11.JPG,64,False,False,False,39.745515,20.020512,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/2011_Butrint_11.JPG/320px-2011_Butrint_11.JPG,320.0,250.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/2011_Butrint_11.JPG/480px-2011_Butrint_11.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/2011_Butrint_11.JPG/640px-2011_Butrint_11.JPG,https://upload.wikimedia.org/wikipedia/commons/2/20/2011_Butrint_11.JPG,https://commons.wikimedia.org/wiki/File:2011_Butrint_11.JPG,https://commons.wikimedia.org/w/index.php?curid=35846218,,39.777899212125895,19.9711555691039,10000,2,AL
35846220,6,File:2011 Butrint 13.JPG,65,False,False,False,39.745532,20.020668,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/2011_Butrint_13.JPG/320px-2011_Butrint_13.JPG,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/2011_Butrint_13.JPG/480px-2011_Butrint_13.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/2011_Butrint_13.JPG/639px-2011_Butrint_13.JPG,https://upload.wikimedia.org/wikipedia/commons/d/d7/2011_Butrint_13.JPG,https://commons.wikimedia.org/wiki/File:2011_Butrint_13.JPG,https://commons.wikimedia.org/w/index.php?curid=35846220,,39.777899212125895,19.9711555691039,10000,2,AL
35846221,6,File:2011 Butrint 14 - Roman bath and Asclepios Sanctuary.jpg,66,False,False,False,39.745581,20.020893,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/2011_Butrint_14_-_Roman_bath_and_Asclepios_Sanctuary.jpg/320px-2011_Butrint_14_-_Roman_bath_and_Asclepios_Sanctuary.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/2011_Butrint_14_-_Roman_bath_and_Asclepios_Sanctuary.jpg/480px-2011_Butrint_14_-_Roman_bath_and_Asclepios_Sanctuary.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/2011_Butrint_14_-_Roman_bath_and_Asclepios_Sanctuary.jpg/639px-2011_Butrint_14_-_Roman_bath_and_Asclepios_Sanctuary.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/2011_Butrint_14_-_Roman_bath_and_Asclepios_Sanctuary.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_14_-_Roman_bath_and_Asclepios_Sanctuary.jpg,https://commons.wikimedia.org/w/index.php?curid=35846221,,39.777899212125895,19.9711555691039,10000,2,AL
