pageid,ns,title,index,imagerepository,multiple_coordinates,multiple_imageinfo,multiple_labels,coordinates.lat,coordinates.lon,coordinates.primary,imageinfo.thumburl,imageinfo.thumbwidth,imageinfo.thumbheight,imageinfo.responsiveUrls.1.5,imageinfo.responsiveUrls.2,imageinfo.url,imageinfo.descriptionurl,imageinfo.descriptionshorturl,coordinates.bearing,query_lat,query_lon,radius,query_id,country
73141800,6,File:Giromeriou monastery 2.jpg,9,local,False,False,False,39.654791,20.325125,True,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Giromeriou_monastery_2.jpg/320px-Giromeriou_monastery_2.jpg,320,427,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Giromeriou_monastery_2.jpg/480px-Giromeriou_monastery_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Giromeriou_monastery_2.jpg/640px-Giromeriou_monastery_2.jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Giromeriou_monastery_2.jpg,https://commons.wikimedia.org/wiki/File:Giromeriou_monastery_2.jpg,https://commons.wikimedia.org/w/index.php?curid=73141800,,39.64407264763161,20.272670314810025,10000,1,AL
73141843,6,File:Gitana storing vessels.jpg,10,local,False,False,False,39.574129,20.262651,True,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Gitana_storing_vessels.jpg/320px-Gitana_storing_vessels.jpg,320,240,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Gitana_storing_vessels.jpg/480px-Gitana_storing_vessels.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Gitana_storing_vessels.jpg/640px-Gitana_storing_vessels.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Gitana_storing_vessels.jpg,https://commons.wikimedia.org/wiki/File:Gitana_storing_vessels.jpg,https://commons.wikimedia.org/w/index.php?curid=73141843,,39.64407264763161,20.272670314810025,10000,1,AL
73141844,6,File:Gitana mosaic.jpg,11,local,False,False,False,39.574129,20.262651,True,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Gitana_mosaic.jpg/320px-Gitana_mosaic.jpg,320,240,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Gitana_mosaic.jpg/480px-Gitana_mosaic.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Gitana_mosaic.jpg/640px-Gitana_mosaic.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/Gitana_mosaic.jpg,https://commons.wikimedia.org/wiki/File:Gitana_mosaic.jpg,https://commons.wikimedia.org/w/index.php?curid=73141844,,39.64407264763161,20.272670314810025,10000,1,AL
73141845,6,File:Gitana 1.jpg,12,local,False,False,False,39.574129,20.262651,True,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Gitana_1.jpg/320px-Gitana_1.jpg,320,240,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Gitana_1.jpg/480px-Gitana_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Gitana_1.jpg/640px-Gitana_1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Gitana_1.jpg,https://commons.wikimedia.org/wiki/File:Gitana_1.jpg,https://commons.wikimedia.org/w/index.php?curid=73141845,,39.64407264763161,20.272670314810025,10000,1,AL
102447016,6,File:ISS049-E-33339 - View of Greece.jpg,13,local,False,False,False,39.6,20.2,False,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/ISS049-E-33339_-_View_of_Greece.jpg/320px-ISS049-E-33339_-_View_of_Greece.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/ISS049-E-33339_-_View_of_Greece.jpg/480px-ISS049-E-33339_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/ISS049-E-33339_-_View_of_Greece.jpg/640px-ISS049-E-33339_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/ISS049-E-33339_-_View_of_Greece.jpg,https://commons.wikimedia.org/wiki/File:ISS049-E-33339_-_View_of_Greece.jpg,https://commons.wikimedia.org/w/index.php?curid=102447016,283.0,39.64407264763161,20.272670314810025,10000,1,AL
102851109,6,File:ISS053-E-96259 - View of Earth.jpg,14,local,False,False,False,39.7,20.3,True,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/ISS053-E-96259_-_View_of_Earth.jpg/320px-ISS053-E-96259_-_View_of_Earth.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/ISS053-E-96259_-_View_of_Earth.jpg/480px-ISS053-E-96259_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/ISS053-E-96259_-_View_of_Earth.jpg/640px-ISS053-E-96259_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/ISS053-E-96259_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS053-E-96259_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=102851109,,39.64407264763161,20.272670314810025,10000,1,AL
103340068,6,File:ISS053-E-390334 - View of Earth.jpg,15,local,False,False,False,39.7,20.3,True,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/ISS053-E-390334_-_View_of_Earth.jpg/320px-ISS053-E-390334_-_View_of_Earth.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/ISS053-E-390334_-_View_of_Earth.jpg/480px-ISS053-E-390334_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/ISS053-E-390334_-_View_of_Earth.jpg/639px-ISS053-E-390334_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/ISS053-E-390334_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS053-E-390334_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=103340068,,39.64407264763161,20.272670314810025,10000,1,AL
103340081,6,File:ISS053-E-390335 - View of Earth.jpg,16,local,False,False,False,39.7,20.3,True,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/ISS053-E-390335_-_View_of_Earth.jpg/320px-ISS053-E-390335_-_View_of_Earth.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/ISS053-E-390335_-_View_of_Earth.jpg/480px-ISS053-E-390335_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/ISS053-E-390335_-_View_of_Earth.jpg/639px-ISS053-E-390335_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/ISS053-E-390335_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS053-E-390335_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=103340081,,39.64407264763161,20.272670314810025,10000,1,AL
103520426,6,File:ISS038-E-28086 - View of Earth.jpg,17,local,False,False,False,39.6,20.2,True,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/ISS038-E-28086_-_View_of_Earth.jpg/320px-ISS038-E-28086_-_View_of_Earth.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/ISS038-E-28086_-_View_of_Earth.jpg/480px-ISS038-E-28086_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/ISS038-E-28086_-_View_of_Earth.jpg/639px-ISS038-E-28086_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/0/09/ISS038-E-28086_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS038-E-28086_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=103520426,,39.64407264763161,20.272670314810025,10000,1,AL
103622276,6,File:ISS055-E-16526 - View of Earth.jpg,18,local,False,False,False,39.6,20.3,True,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/ISS055-E-16526_-_View_of_Earth.jpg/320px-ISS055-E-16526_-_View_of_Earth.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/ISS055-E-16526_-_View_of_Earth.jpg/480px-ISS055-E-16526_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/ISS055-E-16526_-_View_of_Earth.jpg/639px-ISS055-E-16526_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7a/ISS055-E-16526_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS055-E-16526_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=103622276,,39.64407264763161,20.272670314810025,10000,1,AL
103622325,6,File:ISS055-E-16524 - View of Earth.jpg,19,local,False,False,False,39.6,20.2,True,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/ISS055-E-16524_-_View_of_Earth.jpg/320px-ISS055-E-16524_-_View_of_Earth.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/ISS055-E-16524_-_View_of_Earth.jpg/480px-ISS055-E-16524_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/ISS055-E-16524_-_View_of_Earth.jpg/639px-ISS055-E-16524_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/ISS055-E-16524_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS055-E-16524_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=103622325,,39.64407264763161,20.272670314810025,10000,1,AL
103622347,6,File:ISS055-E-16525 - View of Earth.jpg,20,local,False,False,False,39.6,20.2,True,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/ISS055-E-16525_-_View_of_Earth.jpg/320px-ISS055-E-16525_-_View_of_Earth.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/ISS055-E-16525_-_View_of_Earth.jpg/480px-ISS055-E-16525_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/ISS055-E-16525_-_View_of_Earth.jpg/639px-ISS055-E-16525_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/5/51/ISS055-E-16525_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS055-E-16525_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=103622347,,39.64407264763161,20.272670314810025,10000,1,AL
103622372,6,File:ISS055-E-16527 - View of Earth.jpg,21,local,False,False,False,39.6,20.3,True,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/ISS055-E-16527_-_View_of_Earth.jpg/320px-ISS055-E-16527_-_View_of_Earth.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/ISS055-E-16527_-_View_of_Earth.jpg/480px-ISS055-E-16527_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/ISS055-E-16527_-_View_of_Earth.jpg/639px-ISS055-E-16527_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/ISS055-E-16527_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS055-E-16527_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=103622372,,39.64407264763161,20.272670314810025,10000,1,AL
103715658,6,File:ISS055-E-111449 - View of Greece.jpg,22,local,False,False,False,35.8,24.3,False,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/ISS055-E-111449_-_View_of_Greece.jpg/320px-ISS055-E-111449_-_View_of_Greece.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/ISS055-E-111449_-_View_of_Greece.jpg/480px-ISS055-E-111449_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/ISS055-E-111449_-_View_of_Greece.jpg/639px-ISS055-E-111449_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/ISS055-E-111449_-_View_of_Greece.jpg,https://commons.wikimedia.org/wiki/File:ISS055-E-111449_-_View_of_Greece.jpg,https://commons.wikimedia.org/w/index.php?curid=103715658,138.0,39.64407264763161,20.272670314810025,10000,1,AL
103715721,6,File:ISS055-E-111448 - View of Greece.jpg,23,local,False,False,False,35.8,24.3,False,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/ISS055-E-111448_-_View_of_Greece.jpg/320px-ISS055-E-111448_-_View_of_Greece.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/ISS055-E-111448_-_View_of_Greece.jpg/480px-ISS055-E-111448_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/ISS055-E-111448_-_View_of_Greece.jpg/639px-ISS055-E-111448_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/ISS055-E-111448_-_View_of_Greece.jpg,https://commons.wikimedia.org/wiki/File:ISS055-E-111448_-_View_of_Greece.jpg,https://commons.wikimedia.org/w/index.php?curid=103715721,138.0,39.64407264763161,20.272670314810025,10000,1,AL
104229908,6,File:ISS060-E-34593 - View of Earth.jpg,24,local,False,False,False,39.7,20.2,True,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/ISS060-E-34593_-_View_of_Earth.jpg/320px-ISS060-E-34593_-_View_of_Earth.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/ISS060-E-34593_-_View_of_Earth.jpg/480px-ISS060-E-34593_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/ISS060-E-34593_-_View_of_Earth.jpg/639px-ISS060-E-34593_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1d/ISS060-E-34593_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS060-E-34593_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=104229908,,39.64407264763161,20.272670314810025,10000,1,AL
104229947,6,File:ISS060-E-34592 - View of Earth.jpg,25,local,False,False,False,39.7,20.2,True,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/ISS060-E-34592_-_View_of_Earth.jpg/320px-ISS060-E-34592_-_View_of_Earth.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/ISS060-E-34592_-_View_of_Earth.jpg/480px-ISS060-E-34592_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/ISS060-E-34592_-_View_of_Earth.jpg/639px-ISS060-E-34592_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/ISS060-E-34592_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS060-E-34592_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=104229947,,39.64407264763161,20.272670314810025,10000,1,AL
108471211,6,File:ISS042-E-34484 - View of Earth.jpg,26,local,False,False,False,39.6,20.3,True,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/ISS042-E-34484_-_View_of_Earth.jpg/320px-ISS042-E-34484_-_View_of_Earth.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/ISS042-E-34484_-_View_of_Earth.jpg/480px-ISS042-E-34484_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/ISS042-E-34484_-_View_of_Earth.jpg/640px-ISS042-E-34484_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/ISS042-E-34484_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS042-E-34484_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=108471211,,39.64407264763161,20.272670314810025,10000,1,AL
111102971,6,File:ISS018-E-16448 - View of Greece.jpg,27,local,False,False,False,39.6,20.2,False,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/ISS018-E-16448_-_View_of_Greece.jpg/320px-ISS018-E-16448_-_View_of_Greece.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/ISS018-E-16448_-_View_of_Greece.jpg/480px-ISS018-E-16448_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/ISS018-E-16448_-_View_of_Greece.jpg/640px-ISS018-E-16448_-_View_of_Greece.jpg,https://upload.wikimedia.org/wikipedia/commons/8/87/ISS018-E-16448_-_View_of_Greece.jpg,https://commons.wikimedia.org/wiki/File:ISS018-E-16448_-_View_of_Greece.jpg,https://commons.wikimedia.org/w/index.php?curid=111102971,152.0,39.64407264763161,20.272670314810025,10000,1,AL
111167423,6,File:ISS020-E-31040 - View of Albania.jpg,28,local,False,False,False,39.6,20.2,False,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/ISS020-E-31040_-_View_of_Albania.jpg/320px-ISS020-E-31040_-_View_of_Albania.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/ISS020-E-31040_-_View_of_Albania.jpg/480px-ISS020-E-31040_-_View_of_Albania.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/ISS020-E-31040_-_View_of_Albania.jpg/640px-ISS020-E-31040_-_View_of_Albania.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/ISS020-E-31040_-_View_of_Albania.jpg,https://commons.wikimedia.org/wiki/File:ISS020-E-31040_-_View_of_Albania.jpg,https://commons.wikimedia.org/w/index.php?curid=111167423,234.0,39.64407264763161,20.272670314810025,10000,1,AL
